rsi_trigger,limit_offset,tp_pct,activation_pct,trail_pct,trades,win_rate,total_return,max_dd,return_dd,final_equity,tp_count,trail_sl_count,initial_sl_count
25,0.25,1.5,0.5,1.0,19,26.31578947368421,-27.234287308730988,-34.20259655503952,-0.7962637358513122,72.76571269126902,5,5,9
25,0.25,1.5,0.6,1.0,19,26.31578947368421,-27.234287308730988,-34.20259655503952,-0.7962637358513122,72.76571269126902,5,4,10
32,0.15,2.5,0.5,0.8,32,21.875,-53.393023862114056,-66.9584851253425,-0.7974048959167062,46.60697613788595,1,11,20
32,0.15,2.0,0.4,1.2,32,21.875,-53.8338241409661,-67.42607133562058,-0.7984125884037112,46.1661758590339,5,9,18
32,0.15,2.0,0.6,1.2,32,21.875,-53.8338241409661,-67.42607133562058,-0.7984125884037112,46.1661758590339,5,5,22
32,0.15,2.0,0.5,1.2,32,21.875,-53.8338241409661,-67.42607133562058,-0.7984125884037112,46.1661758590339,5,7,20
32,0.25,2.0,0.5,0.8,31,19.35483870967742,-55.04618886674814,-68.88145502194843,-0.7991438167095656,44.95381113325187,3,9,19
25,0.25,2.0,0.4,1.0,19,21.052631578947366,-33.615499448349354,-41.957837937035244,-0.8011732992246892,66.38450055165065,3,8,8
32,0.2,2.0,0.5,0.8,31,19.35483870967742,-55.54074574722863,-68.92144920662207,-0.8058557442795644,44.45925425277137,3,8,20
30,0.2,1.5,0.5,1.2,27,22.22222222222222,-49.38697110547933,-61.173636870320195,-0.8073244232670522,50.61302889452067,4,7,16
30,0.2,1.5,0.4,1.2,27,22.22222222222222,-49.38697110547933,-61.173636870320195,-0.8073244232670522,50.61302889452067,4,9,14
30,0.2,1.5,0.6,1.2,27,22.22222222222222,-49.38697110547933,-61.173636870320195,-0.8073244232670522,50.61302889452067,4,6,17
25,0.25,2.0,0.5,1.2,19,26.31578947368421,-34.56077062531742,-42.784319757205616,-0.8077905835933453,65.43922937468258,3,7,9
25,0.25,2.0,0.6,1.2,19,26.31578947368421,-34.56077062531742,-42.784319757205616,-0.8077905835933453,65.43922937468258,3,6,10
25,0.2,2.0,0.4,1.0,19,21.052631578947366,-34.17526549017012,-42.2817823701605,-0.8082740029968228,65.82473450982988,3,8,8
32,0.25,2.0,0.6,0.8,31,19.35483870967742,-56.7521270504786,-70.06236299753326,-0.8100230226673445,43.24787294952141,3,6,22
30,0.15,1.5,0.4,1.2,28,21.428571428571427,-49.62439902378934,-61.05964669827979,-0.8127200484634869,50.37560097621066,4,10,14
30,0.15,1.5,0.5,1.2,28,21.428571428571427,-49.62439902378934,-61.05964669827979,-0.8127200484634869,50.37560097621066,4,8,16
30,0.15,1.5,0.6,1.2,28,21.428571428571427,-49.62439902378934,-61.05964669827979,-0.8127200484634869,50.37560097621066,4,7,17
28,0.2,1.5,0.4,0.8,21,19.047619047619047,-36.30674284794178,-44.657444357991125,-0.8130053873413146,63.69325715205822,2,9,10
28,0.25,2.5,0.5,1.2,21,23.809523809523807,-40.17483781342288,-49.36731972965307,-0.813794186790566,59.82516218657712,3,7,11
28,0.25,2.5,0.4,1.2,21,23.809523809523807,-40.17483781342288,-49.36731972965307,-0.813794186790566,59.82516218657712,3,8,10
28,0.25,2.5,0.6,1.2,21,23.809523809523807,-40.17483781342288,-49.36731972965307,-0.813794186790566,59.82516218657712,3,6,12
25,0.25,1.5,0.5,1.2,19,26.31578947368421,-29.559149280875147,-36.304821290802614,-0.8141934935887868,70.44085071912485,5,5,9
25,0.25,1.5,0.6,1.2,19,26.31578947368421,-29.559149280875147,-36.304821290802614,-0.8141934935887868,70.44085071912485,5,4,10
25,0.2,2.0,0.6,1.2,19,26.31578947368421,-35.08085181770646,-43.0758429786016,-0.8143973371602562,64.91914818229354,3,6,10
25,0.2,2.0,0.5,1.2,19,26.31578947368421,-35.08085181770646,-43.0758429786016,-0.8143973371602562,64.91914818229354,3,7,9
28,0.2,1.5,0.5,0.8,21,19.047619047619047,-36.673289055029585,-44.97593339071081,-0.8153980649260739,63.326710944970415,2,8,11
32,0.2,2.0,0.6,0.8,31,19.35483870967742,-57.18171881967808,-70.06854593237308,-0.8160825668462883,42.81828118032192,3,6,22
25,0.15,2.0,0.4,1.2,20,30.0,-35.02447205332092,-42.86951869014267,-0.8170017561072916,64.97552794667908,3,9,8
25,0.15,2.0,0.6,1.2,20,30.0,-35.02447205332092,-42.86951869014267,-0.8170017561072916,64.97552794667908,3,7,10
25,0.15,2.0,0.5,1.2,20,30.0,-35.02447205332092,-42.86951869014267,-0.8170017561072916,64.97552794667908,3,8,9
28,0.2,2.5,0.5,1.2,21,19.047619047619047,-40.66425499456629,-49.60487343742123,-0.8197633050282059,59.33574500543371,3,7,11
28,0.2,2.5,0.4,1.2,21,19.047619047619047,-40.66425499456629,-49.60487343742123,-0.8197633050282059,59.33574500543371,3,8,10
28,0.2,2.5,0.6,1.2,21,19.047619047619047,-40.66425499456629,-49.60487343742123,-0.8197633050282059,59.33574500543371,3,6,12
32,0.25,2.0,0.4,0.8,31,16.129032258064516,-58.57943538353304,-71.32728748596806,-0.8212766452818936,41.42056461646696,3,11,17
28,0.2,1.5,0.6,0.8,21,19.047619047619047,-37.72215005181264,-45.88728022192438,-0.8220611435102981,62.27784994818736,2,7,12
28,0.15,2.5,0.4,1.2,22,22.727272727272727,-40.62748816150244,-49.4036474577839,-0.8223580697400773,59.37251183849756,3,9,10
28,0.15,2.5,0.5,1.2,22,22.727272727272727,-40.62748816150244,-49.4036474577839,-0.8223580697400773,59.37251183849756,3,8,11
28,0.15,2.5,0.6,1.2,22,22.727272727272727,-40.62748816150244,-49.4036474577839,-0.8223580697400773,59.37251183849756,3,7,12
32,0.15,2.5,0.6,0.8,32,21.875,-55.06742136392142,-66.95848512534252,-0.8224113980601309,44.93257863607858,1,9,22
28,0.15,2.0,0.5,1.0,22,27.27272727272727,-36.259341598897,-43.955291960835304,-0.8249141339159916,63.740658401103,3,8,11
28,0.15,2.0,0.6,1.0,22,27.27272727272727,-36.259341598897,-43.955291960835304,-0.8249141339159916,63.740658401103,3,7,12
28,0.15,2.0,0.4,1.0,22,27.27272727272727,-36.259341598897,-43.955291960835304,-0.8249141339159916,63.740658401103,3,9,10
32,0.2,2.0,0.4,0.8,31,16.129032258064516,-58.94985204702192,-71.3045319883479,-0.8267335946704636,41.05014795297808,3,10,18
25,0.25,2.0,0.4,1.2,19,21.052631578947366,-37.62140846439715,-45.46033653816626,-0.8275655511879475,62.37859153560285,3,8,8
25,0.15,1.5,0.4,1.0,20,30.0,-31.07519478187787,-37.40832814453876,-0.830702582104422,68.92480521812213,4,8,8
25,0.15,1.5,0.5,1.0,20,30.0,-31.07519478187787,-37.40832814453876,-0.830702582104422,68.92480521812213,4,7,9
25,0.15,1.5,0.6,1.0,20,30.0,-31.07519478187787,-37.40832814453876,-0.830702582104422,68.92480521812213,4,6,10
25,0.2,2.0,0.4,1.2,19,21.052631578947366,-38.06787955249628,-45.69500913470998,-0.8330861569645661,61.93212044750372,3,8,8
28,0.25,2.0,0.6,1.0,21,23.809523809523807,-38.942650122397005,-46.615541771326086,-0.835400569051226,61.057349877602995,3,6,12
28,0.25,2.0,0.4,1.0,21,23.809523809523807,-38.942650122397005,-46.615541771326086,-0.835400569051226,61.057349877602995,3,8,10
28,0.25,2.0,0.5,1.0,21,23.809523809523807,-38.942650122397005,-46.615541771326086,-0.835400569051226,61.057349877602995,3,7,11
25,0.25,1.5,0.4,1.0,19,21.052631578947366,-32.789100902567085,-39.22546100008246,-0.8359137169222346,67.21089909743291,4,7,8
28,0.2,2.0,0.6,1.0,21,23.809523809523807,-39.510676778339416,-46.96012148035122,-0.841366579404426,60.489323221660584,3,6,12
28,0.2,2.0,0.4,1.0,21,23.809523809523807,-39.510676778339416,-46.96012148035122,-0.841366579404426,60.489323221660584,3,8,10
28,0.2,2.0,0.5,1.0,21,23.809523809523807,-39.510676778339416,-46.96012148035122,-0.841366579404426,60.489323221660584,3,7,11
32,0.25,2.5,0.5,0.8,31,19.35483870967742,-57.150897308120044,-67.67668488180288,-0.8444695157266332,42.84910269187996,1,11,19
25,0.2,1.5,0.5,1.0,19,26.31578947368421,-34.7372204231508,-40.85780946997232,-0.8501978171071621,65.2627795768492,4,6,9
25,0.2,1.5,0.6,1.0,19,26.31578947368421,-34.7372204231508,-40.85780946997232,-0.8501978171071621,65.2627795768492,4,5,10
25,0.25,1.5,0.4,1.2,19,21.052631578947366,-35.45936976856407,-41.64001520953504,-0.8515695681216832,64.54063023143593,4,7,8
32,0.25,1.5,0.5,1.0,31,19.35483870967742,-57.35372628757145,-66.9814496337314,-0.8562628399533548,42.64627371242855,6,6,19
32,0.25,1.5,0.4,1.0,31,19.35483870967742,-57.35372628757145,-66.9814496337314,-0.8562628399533548,42.64627371242855,6,8,17
32,0.25,1.5,0.6,1.0,31,19.35483870967742,-57.35372628757145,-66.9814496337314,-0.8562628399533548,42.64627371242855,6,3,22
32,0.25,1.5,0.5,0.8,31,19.35483870967742,-57.53654390673668,-67.12299477333616,-0.8571808230700757,42.46345609326332,5,7,19
32,0.2,2.5,0.5,0.8,31,19.35483870967742,-57.73225245668203,-67.2873958265672,-0.8579950486638911,42.267747543317974,1,10,20
32,0.15,1.5,0.4,0.8,32,21.875,-56.46258637599183,-65.80101028587102,-0.8580808429945284,43.53741362400817,4,10,18
32,0.15,1.5,0.5,0.8,32,21.875,-56.70808999883612,-65.99385536263513,-0.8592934855408297,43.29191000116388,4,8,20
32,0.25,2.5,0.4,0.8,31,16.129032258064516,-60.5187195019864,-70.39220345731513,-0.859736114649176,39.48128049801359,1,13,17
32,0.25,1.5,0.6,1.2,31,19.35483870967742,-59.09836420391332,-68.33222216077748,-0.8648681739759904,40.90163579608668,6,3,22
32,0.25,1.5,0.4,1.2,31,19.35483870967742,-59.09836420391332,-68.33222216077748,-0.8648681739759904,40.90163579608668,6,8,17
32,0.25,1.5,0.5,1.2,31,19.35483870967742,-59.09836420391332,-68.33222216077748,-0.8648681739759904,40.90163579608668,6,6,19
32,0.25,2.5,0.6,0.8,31,19.35483870967742,-58.77696456644409,-67.95517413084643,-0.8649372960662294,41.22303543355591,1,8,22
32,0.25,1.5,0.6,0.8,31,19.35483870967742,-59.14797638234889,-68.3706340094539,-0.8651079113025374,40.85202361765111,5,4,22
28,0.25,1.5,0.4,1.0,21,23.809523809523807,-38.18256750177215,-44.10242962540859,-0.865770158834382,61.81743249822785,4,7,10
28,0.25,1.5,0.6,1.0,21,23.809523809523807,-38.18256750177215,-44.10242962540859,-0.865770158834382,61.81743249822785,4,5,12
28,0.25,1.5,0.5,1.0,21,23.809523809523807,-38.18256750177215,-44.10242962540859,-0.865770158834382,61.81743249822785,4,6,11
32,0.15,1.5,0.6,0.8,32,21.875,-58.26339077054814,-67.21555666886123,-0.8668140778418885,41.73660922945186,4,6,22
28,0.25,2.0,0.5,1.2,21,23.809523809523807,-45.117868775795586,-52.01473945868281,-0.8674054555561955,54.882131224204414,3,7,11
28,0.25,2.0,0.4,1.2,21,23.809523809523807,-45.117868775795586,-52.01473945868281,-0.8674054555561955,54.882131224204414,3,8,10
28,0.25,2.0,0.6,1.2,21,23.809523809523807,-45.117868775795586,-52.01473945868281,-0.8674054555561955,54.882131224204414,3,6,12
25,0.2,1.5,0.5,1.2,19,26.31578947368421,-38.10760068928644,-43.91210279230499,-0.8678154373414404,61.89239931071356,4,6,9
25,0.2,1.5,0.6,1.2,19,26.31578947368421,-38.10760068928644,-43.91210279230499,-0.8678154373414404,61.89239931071356,4,5,10
25,0.15,1.5,0.5,1.2,20,30.0,-37.92815819800405,-43.631609240832255,-0.8692816711997255,62.07184180199595,4,7,9
25,0.15,1.5,0.6,1.2,20,30.0,-37.92815819800405,-43.631609240832255,-0.8692816711997255,62.07184180199595,4,6,10
25,0.15,1.5,0.4,1.2,20,30.0,-37.92815819800405,-43.631609240832255,-0.8692816711997255,62.07184180199595,4,8,8
28,0.2,2.0,0.6,1.2,21,19.047619047619047,-45.47025320340516,-52.18575788656016,-0.8713153750156706,54.52974679659484,3,6,12
28,0.2,2.0,0.4,1.2,21,19.047619047619047,-45.47025320340516,-52.18575788656016,-0.8713153750156706,54.52974679659484,3,8,10
28,0.2,2.0,0.5,1.2,21,19.047619047619047,-45.47025320340516,-52.18575788656016,-0.8713153750156706,54.52974679659484,3,7,11
32,0.2,2.5,0.6,0.8,31,19.35483870967742,-59.2923379038497,-68.04864398214254,-0.8713228425155587,40.707662096150294,1,8,22
32,0.2,2.5,0.4,0.8,31,16.129032258064516,-60.97331546706791,-69.96959802378106,-0.8714258362088129,39.02668453293209,1,12,18
32,0.15,1.5,0.4,1.0,32,21.875,-59.34307704313362,-68.06365894819082,-0.8718760930602453,40.65692295686638,5,9,18
32,0.15,1.5,0.5,1.0,32,21.875,-59.34307704313362,-68.06365894819082,-0.8718760930602453,40.65692295686638,5,7,20
32,0.15,1.5,0.6,1.0,32,21.875,-59.34307704313362,-68.06365894819082,-0.8718760930602453,40.65692295686638,5,5,22
28,0.15,2.0,0.4,1.2,22,22.727272727272727,-45.343903380126775,-51.9429975394141,-0.8729550762972437,54.656096619873225,3,9,10
28,0.15,2.0,0.5,1.2,22,22.727272727272727,-45.343903380126775,-51.9429975394141,-0.8729550762972437,54.656096619873225,3,8,11
28,0.15,2.0,0.6,1.2,22,22.727272727272727,-45.343903380126775,-51.9429975394141,-0.8729550762972437,54.656096619873225,3,7,12
25,0.2,1.5,0.4,1.0,19,21.052631578947366,-39.69179307737438,-45.34772365706129,-0.8752764169055219,60.30820692262562,3,8,8
32,0.2,1.5,0.5,0.8,31,19.35483870967742,-61.03713054549613,-69.60922152917497,-0.8768540892231346,38.96286945450387,4,7,20
32,0.2,1.5,0.4,1.0,31,19.35483870967742,-61.607101407748175,-70.05379500263935,-0.8794256100676211,38.39289859225182,5,8,18
32,0.2,1.5,0.5,1.0,31,19.35483870967742,-61.607101407748175,-70.05379500263935,-0.8794256100676211,38.39289859225182,5,6,20
32,0.2,1.5,0.6,1.0,31,19.35483870967742,-61.607101407748175,-70.05379500263935,-0.8794256100676211,38.39289859225182,5,4,22
32,0.25,1.5,0.4,0.8,31,16.129032258064516,-62.684544209087235,-71.10879452725909,-0.8815301205121333,37.315455790912765,4,10,17
32,0.2,1.5,0.6,0.8,31,19.35483870967742,-62.47523428058565,-70.73093285698684,-0.8832802248898137,37.52476571941434,4,5,22
28,0.15,1.5,0.5,1.0,22,27.27272727272727,-41.49424761012932,-46.87002968445351,-0.8853044875261237,58.50575238987068,3,8,11
28,0.15,1.5,0.4,1.0,22,27.27272727272727,-41.49424761012932,-46.87002968445351,-0.8853044875261237,58.50575238987068,3,9,10
28,0.15,1.5,0.6,1.0,22,27.27272727272727,-41.49424761012932,-46.87002968445351,-0.8853044875261237,58.50575238987068,3,7,12
28,0.25,1.5,0.5,1.2,21,23.809523809523807,-43.2156569993595,-48.65353217081229,-0.8882326744056,56.7843430006405,4,6,11
28,0.25,1.5,0.4,1.2,21,23.809523809523807,-43.2156569993595,-48.65353217081229,-0.8882326744056,56.7843430006405,4,7,10
28,0.25,1.5,0.6,1.2,21,23.809523809523807,-43.2156569993595,-48.65353217081229,-0.8882326744056,56.7843430006405,4,5,12
32,0.2,1.5,0.6,1.2,31,19.35483870967742,-63.91600600642198,-71.85472519979794,-0.8895170892199267,36.08399399357802,5,4,22
32,0.2,1.5,0.5,1.2,31,19.35483870967742,-63.91600600642198,-71.85472519979794,-0.8895170892199267,36.08399399357802,5,6,20
32,0.2,1.5,0.4,1.2,31,19.35483870967742,-63.91600600642198,-71.85472519979794,-0.8895170892199267,36.08399399357802,5,8,18
25,0.2,1.5,0.4,1.2,19,21.052631578947366,-43.258181549562295,-48.579642798321,-0.8904590288806606,56.741818450437705,3,8,8
32,0.15,1.5,0.4,1.2,32,21.875,-63.70313214325702,-71.48851741153167,-0.8910960032440286,36.29686785674297,5,9,18
32,0.15,1.5,0.6,1.2,32,21.875,-63.70313214325702,-71.48851741153167,-0.8910960032440286,36.29686785674297,5,5,22
32,0.15,1.5,0.5,1.2,32,21.875,-63.70313214325702,-71.48851741153167,-0.8910960032440286,36.29686785674297,5,7,20
28,0.2,1.5,0.5,1.0,21,23.809523809523807,-44.58006327520064,-49.7775534816042,-0.8955856637605873,55.41993672479936,3,7,11
28,0.2,1.5,0.4,1.0,21,23.809523809523807,-44.58006327520064,-49.7775534816042,-0.8955856637605873,55.41993672479936,3,8,10
28,0.2,1.5,0.6,1.0,21,23.809523809523807,-44.58006327520064,-49.7775534816042,-0.8955856637605873,55.41993672479936,3,6,12
32,0.2,1.5,0.4,0.8,31,16.129032258064516,-65.69332778108962,-73.24102433745179,-0.896947146430028,34.30667221891038,3,10,18
28,0.2,1.5,0.6,1.2,21,19.047619047619047,-50.04018963788875,-54.72560864802374,-0.9143834280534002,49.95981036211125,3,6,12
28,0.2,1.5,0.5,1.2,21,19.047619047619047,-50.04018963788875,-54.72560864802374,-0.9143834280534002,49.95981036211125,3,7,11
28,0.2,1.5,0.4,1.2,21,19.047619047619047,-50.04018963788875,-54.72560864802374,-0.9143834280534002,49.95981036211125,3,8,10
28,0.15,1.5,0.4,1.2,22,22.727272727272727,-49.832710617500965,-54.442315724067626,-0.915330473267711,50.167289382499035,3,9,10
28,0.15,1.5,0.5,1.2,22,22.727272727272727,-49.832710617500965,-54.442315724067626,-0.915330473267711,50.167289382499035,3,8,11
28,0.15,1.5,0.6,1.2,22,22.727272727272727,-49.832710617500965,-54.442315724067626,-0.915330473267711,50.167289382499035,3,7,12
