config,regime,direction,signal_type,pnl,return_pct,leverage,size
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,18.02801881291816,6.9142631370998835,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,-1.1100940893305125,-0.18742502998798416,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,14.171446022307393,5.16509869027849,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,46.105277098429724,15.589320217811286,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,breakout,-12.61607637146976,-3.449450643045736,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,-38.635962476225785,-11.399538895055906,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,10.821373387775461,3.8751650009428755,3,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,-31.81084059549267,-10.220651447129663,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,50.40212578573207,18.63149990613847,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,4.0884422216840495,1.462415911085168,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,breakout,31.04148181413157,9.665395284327317,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,79.02621368778352,22.213577921545973,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,-9.30348366500836,-1.924011665586533,10,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,ema_rejection,-27.622135915660596,-6.243063263041089,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,14.034025629095506,3.6989795918367054,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,79.18577574066344,19.275250578257534,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,27.703092383796786,5.8044090056285285,5,1.25
