vol_thresh,min_bars,sl_type,sl_value,tp_type,tp_value,session,max_hold,trades,return,max_dd,return_dd,win_rate,top5_pct,without_top5
1.3,3,atr,1.0,atr_multiple,6.0,overnight,90,208,-1.0979093174995485,-12.920396378339092,0.08497489437244989,22.115384615384613,0.0,-11.315398405668006
1.2,4,atr,2.0,atr_multiple,3.0,overnight,90,123,-0.5549161429642067,-7.18382299229323,0.07724524164355358,47.96747967479675,0.0,-6.336709609729523
1.2,4,atr,1.5,atr_multiple,6.0,all,90,327,0.8304643808028811,-10.80175006429886,0.07688239182164287,29.051987767584098,1316.7691869561327,-10.104834694255473
1.2,3,atr,1.0,atr_multiple,6.0,overnight,90,245,0.9066085129663115,-11.908398284743111,0.07613186016190329,23.6734693877551,1127.0012295315962,-9.310880575202134
1.3,4,atr,2.0,atr_multiple,6.0,asia_eu,90,74,-0.5446277659422257,-7.307313066628537,0.07453187799349442,32.432432432432435,0.0,-7.777962383612007
1.5,5,atr,1.5,rr_multiple,2.0,all,90,86,0.27809584433963536,-3.7342907682164554,0.07447085982339223,41.86046511627907,2157.784725719425,-5.722613807681483
1.5,5,atr,1.5,atr_multiple,3.0,all,90,86,0.27809584433952433,-3.7342907682165243,0.07447085982336113,41.86046511627907,2157.7847257202698,-5.722613807681549
1.3,5,atr,1.5,atr_multiple,6.0,overnight,90,56,-0.3955725938245313,-5.483825048089674,0.07213442995639177,23.214285714285715,0.0,-10.218076366825898
1.5,3,atr,1.5,rr_multiple,2.0,overnight,90,148,-0.501619474906858,-6.986812446062266,0.07179518253557363,43.91891891891892,0.0,-6.273613240563002
1.5,3,atr,1.5,atr_multiple,3.0,overnight,90,148,-0.5016194749067692,-6.9868124460622,0.07179518253556158,43.91891891891892,0.0,-6.273613240562959
1.5,4,atr,1.5,atr_multiple,5.0,all,90,180,0.6264320718100985,-8.835997812404074,0.07089545347450246,31.666666666666664,1436.1822069967918,-8.37027388244789
1.2,5,atr,2.0,atr_multiple,2.0,asia_eu,90,52,-0.19729146596048794,-2.7892124787806347,0.07073375279273747,63.46153846153846,0.0,-3.9033061086346486
1.5,4,atr,1.5,atr_multiple,3.0,overnight,90,70,0.31429117006186846,-4.6972547003905945,0.06690954400146408,40.0,1836.5115903574285,-5.457702595594321
1.5,4,atr,1.5,rr_multiple,2.0,overnight,90,70,0.31429117006180185,-4.697254700390569,0.06690954400145027,40.0,1836.5115903578037,-5.457702595594343
1.2,4,atr,1.0,atr_multiple,5.0,overnight,90,123,0.47579120617661774,-7.291286766032536,0.06525476523473972,22.76422764227642,1770.8085277941475,-7.949560047293563
1.5,5,atr,1.0,rr_multiple,2.5,asia_eu,90,22,0.08624332288723786,-1.405571260025939,0.06135820028480541,54.54545454545454,2387.403154910398,-1.9727324886222402
1.2,5,atr,1.5,atr_multiple,2.0,asia_eu,90,52,0.14510601537138096,-2.4137775718668775,0.06011573604072899,59.61538461538461,2554.004831012052,-3.56090862730278
1.5,4,atr,2.0,atr_multiple,4.0,all,90,180,-0.6320043477429687,-10.590724609412094,0.05967526973379134,40.55555555555556,0.0,-7.992189803499947
1.5,4,atr,2.0,rr_multiple,2.0,all,90,180,-0.6320043477429242,-10.590724609412018,0.059675269733787575,40.55555555555556,0.0,-7.992189803499862
1.3,5,atr,1.0,atr_multiple,4.0,overnight,90,56,0.2202850344208118,-3.8590437420464663,0.05708280318791975,25.0,3001.036963388956,-6.390550273361835
1.5,5,atr,1.0,atr_multiple,5.0,asia_eu,90,22,-0.10998252509707256,-2.0124223152952583,0.05465181153138632,36.36363636363637,0.0,-3.150736441854483
1.2,4,atr,1.5,rr_multiple,2.0,asia_eu,90,93,-0.22249630108701987,-4.164155418193313,0.053431315295036114,49.46236559139785,0.0,-4.578250798121233
1.2,4,atr,1.5,atr_multiple,3.0,asia_eu,90,93,-0.22249630108699767,-4.164155418193338,0.053431315295030465,49.46236559139785,0.0,-4.578250798121166
1.5,4,atr,1.0,atr_multiple,4.0,overnight,90,70,0.3112439232289693,-6.041980933593387,0.05151355600916489,25.71428571428571,2073.051906229952,-6.1410041602940675
1.3,4,atr,1.5,atr_multiple,5.0,overnight,90,101,-0.4379093207542882,-8.604622143120759,0.05089233594114168,28.71287128712871,0.0,-8.634068857863959
1.3,5,atr,2.0,atr_multiple,3.0,overnight,90,56,-0.23516844612959353,-4.648374438269659,0.0505915453353913,42.857142857142854,0.0,-6.016961912894908
1.5,4,atr,1.5,rr_multiple,2.5,all,90,180,0.42794502169732845,-9.07679007844397,0.04714717625932921,37.77777777777778,1604.5282586719466,-6.438553783016083
1.5,4,atr,2.0,rr_multiple,2.0,overnight,90,70,0.28638633789834067,-6.844395267424986,0.041842460394033554,38.57142857142858,2326.389448894022,-6.376075210042638
1.5,4,atr,2.0,atr_multiple,4.0,overnight,90,70,0.28638633789834067,-6.84439526742506,0.0418424603940331,38.57142857142858,2326.389448894029,-6.376075210042659
1.3,4,atr,1.5,atr_multiple,6.0,all,90,275,0.39639739664233536,-10.706210227660815,0.037024996540624036,29.454545454545457,2750.5515478830366,-10.506717332471439
1.2,4,atr,1.5,rr_multiple,2.5,asia_eu,90,93,-0.17095807069196606,-4.859610910359879,0.0351793742020605,43.01075268817204,0.0,-4.980201004326492
1.2,5,atr,1.5,atr_multiple,6.0,overnight,90,69,-0.24373282594028792,-7.425149078315077,0.03282531076070947,24.637681159420293,0.0,-10.170427482575032
1.5,5,atr,2.0,atr_multiple,2.0,overnight,90,32,-0.04778368233022412,-1.571634420218145,0.030403815108345413,56.25,0.0,-3.5632901992311035
1.5,4,atr,1.5,atr_multiple,4.0,all,90,180,0.27303098131839926,-9.707669273995238,0.028125286679243456,35.55555555555556,2695.7327041116273,-7.087154474438577
1.3,4,atr,2.0,atr_multiple,6.0,overnight,90,101,0.2898660002071761,-10.576981659601673,0.02740536095607567,32.67326732673268,3538.800417376035,-9.96791322495559
1.3,3,atr,2.0,atr_multiple,5.0,overnight,90,208,-0.35308472106723165,-13.310902002609929,0.02652598005739962,37.5,0.0,-8.96840072930079
1.3,3,atr,2.0,rr_multiple,2.5,overnight,90,208,-0.35308472106709843,-13.310902002609915,0.026525980057389643,37.5,0.0,-8.968400729300683
1.2,4,atr,1.5,atr_multiple,5.0,asia_eu,90,93,0.15421145194068342,-5.9876169700080295,0.025755062942925126,34.40860215053764,3991.8958406825673,-6.0017490839356515
1.3,5,atr,1.5,rr_multiple,2.5,overnight,90,56,-0.08285088139886278,-4.065539448625892,0.020378816254474044,33.92857142857143,0.0,-6.323910414143569
1.2,3,atr,1.0,atr_multiple,5.0,overnight,90,245,-0.20517850883362485,-10.113899574578888,0.020286785262267928,26.53061224489796,0.0,-8.630529762303809
1.2,3,atr,2.0,atr_multiple,6.0,overnight,90,245,-0.24242961411888864,-14.905650395791431,0.01626427614237739,33.87755102040816,0.0,-10.687876408003405
1.2,3,atr,2.0,atr_multiple,5.0,overnight,90,245,-0.21159918604587297,-13.319365949219025,0.015886581001874192,37.55102040816327,0.0,-8.826915194279437
1.2,3,atr,2.0,rr_multiple,2.5,overnight,90,245,-0.21159918604567313,-13.31936594921895,0.015886581001859277,37.55102040816327,0.0,-8.826915194279259
1.5,3,atr,1.0,atr_multiple,6.0,overnight,90,148,0.11900660818993797,-8.961995456955174,0.013279030184910438,22.2972972972973,8354.54365077557,-9.823452420345884
1.3,5,atr,1.0,atr_multiple,4.0,asia_eu,90,39,-0.021413469069361552,-1.8540503729603308,0.011549561641721216,38.46153846153847,0.0,-3.0652836476652374
1.2,5,atr,2.0,atr_multiple,3.0,asia_eu,90,52,-0.025735704569914298,-2.321684561228893,0.011084927297915144,53.84615384615385,0.0,-3.944723408121737
1.5,4,atr,2.0,rr_multiple,2.5,asia_eu,90,44,0.058452809137090646,-5.4164503445854395,0.010791718822923034,34.090909090909086,10531.505032441783,-6.0975077267392
1.5,4,atr,2.0,atr_multiple,5.0,asia_eu,90,44,0.05845280913706844,-5.416450344585453,0.010791718822918909,34.090909090909086,10531.505032445863,-6.097507726739266
1.2,5,atr,2.0,rr_multiple,2.0,overnight,90,69,0.0439376101971231,-7.0789115444008806,0.006206831364050013,39.130434782608695,15391.841024699514,-6.718869501396226
1.2,5,atr,2.0,atr_multiple,4.0,overnight,90,69,0.0439376101971231,-7.078911544400918,0.00620683136404998,39.130434782608695,15391.841024699563,-6.718869501396248
1.5,5,atr,1.5,atr_multiple,4.0,overnight,90,32,0.017383838676268,-3.104479344162709,0.005599598756859016,31.25,33430.09293750809,-5.794049586906598
1.2,4,atr,1.5,atr_multiple,4.0,asia_eu,90,93,-0.02043864968537647,-4.525436123477952,0.004516393365788725,40.86021505376344,0.0,-5.099025103768243
1.3,5,atr,2.0,rr_multiple,2.0,all,90,143,-0.001699070058283625,-8.619522362676495,0.00019711881781765426,41.25874125874126,0.0,-7.361884525815235
1.3,5,atr,2.0,atr_multiple,4.0,all,90,143,-0.0016990700581503981,-8.619522362676516,0.00019711881780219739,41.25874125874126,0.0,-7.361884525815146
