entry_idx,exit_idx,entry_price,exit_price,pnl_gross,pnl_net,exit_reason,entry_rsi,entry_bb_dist,entry_atr,entry_bb_width,entry_volume_ratio,entry_hour,entry_trend_15m,entry_distance_from_sma50,hold_bars
30703,30704,4.65e-06,4.655714285714286e-06,0.0012288786482335112,0.0002288786482335112,TP,0.0,-0.033863552184562294,2.85714285714283e-09,0.49001979020402775,0.5759238757957307,20,0,-0.038694698826254606,1
30781,30783,4.6e-06,4.617142857142857e-06,0.003726708074534235,0.002726708074534235,TP,33.33333333333333,-0.09039895722512367,8.571428571428489e-09,1.1375827862866277,10.217945009217376,22,0,-0.7122814590977664,2
30867,30871,4.63e-06,4.621428571428571e-06,-0.00185128046899119,-0.00285128046899119,SL,20.000000000000682,-0.061131041141864295,5.714285714285901e-09,0.738404365756328,0.24027968280573017,23,0,-0.42582476665663505,4
30916,30921,4.62e-06,4.627142857142857e-06,0.0015460729746443747,0.0005460729746443746,TP,0.0,-0.06669990008788042,3.5714285714287187e-09,0.5787299843875868,2.781733779545292,0,0,-0.22029285991964706,5
30998,31018,4.61e-06,4.6214285714285715e-06,0.0024790827393863513,0.0014790827393863512,TP,33.33333333333333,-0.1232375207497523,5.71428571428566e-09,0.5320544608086966,5.950016158677021,1,0,-0.4147584895878283,20
31146,31147,4.6e-06,4.605714285714286e-06,0.001242236024844745,0.00024223602484474503,TP,25.000000000000014,-0.020023365994001705,2.85714285714283e-09,0.6533249868784364,0.7122050065995471,4,0,-0.4199679612070872,1
31238,31279,4.61e-06,4.599285714285714e-06,-0.002324140068174829,-0.0033241400681748292,SL,40.0,-0.10046952279616551,7.142857142857074e-09,0.6205961083397981,1.3584114638071636,5,0,-0.3717150760719139,41
31280,31288,4.58e-06,4.598571428571428e-06,0.004054897067997443,0.0030548970679974427,TP,33.33333333333333,-0.10276640811769902,9.285714285714197e-09,0.9459874796185801,0.12649531308802003,6,0,-0.6981483890551029,8
31359,31361,4.55e-06,4.558571428571428e-06,0.0018838304552588614,0.0008838304552588614,TP,24.999999999999474,-0.05808848122006774,4.285714285714305e-09,0.6723046374141585,3.2829423968632527,7,0,-0.41584591814403593,2
31469,31470,4.55e-06,4.542499999999999e-06,-0.0016483516483517535,-0.0026483516483517535,SL,33.33333333333333,-0.00854562247084732,5.000000000000133e-09,0.5964566585079271,1.611254893448774,9,0,-0.13169446883230038,1
31477,31484,4.54e-06,4.558571428571429e-06,0.00409062303335439,0.0030906230333543902,TP,36.36363636363651,-0.036258682905452706,9.28571428571456e-09,0.8049674872539591,0.24935711836698587,9,0,-0.3774247344860977,7
31517,31518,4.55e-06,4.543571428571428e-06,-0.0014128728414443126,-0.0024128728414443126,SL,33.33333333333239,-0.057534148262779757,4.285714285714487e-09,0.34560637017505585,0.10599220312974719,10,0,-0.1930332543651983,1
31519,31520,4.55e-06,4.544642857142857e-06,-0.0011773940345368716,-0.0021773940345368717,SL,0.0,-0.0012247781966182034,3.571428571428779e-09,0.3923786755651951,0.0,10,0,-0.18865441144213285,1
31552,31553,4.54e-06,4.555714285714285e-06,0.0034612964128382107,0.0024612964128382106,TP,37.499999999999865,-0.09499572759570277,7.857142857142963e-09,0.6659981616417409,0.30220001750242775,10,0,-0.3774247344860977,1
31633,31648,4.56e-06,4.546071428571429e-06,-0.0030545112781954487,-0.004054511278195449,SL,37.5,-0.010658377379420427,9.285714285714197e-09,0.7433719796358789,0.6138215598976742,12,0,-0.19261075118192555,15
31657,31658,4.54e-06,4.544285714285714e-06,0.0009439899307739363,-5.6010069226063684e-05,TP,0.0,-0.006423470392749809,2.142857142857183e-09,0.4486696279742764,1.3443491976297508,12,0,-0.5389300267274367,1
31684,31685,4.54e-06,4.554285714285715e-06,0.003146633102580454,0.002146633102580454,TP,20.000000000000682,-0.03515951903897976,7.142857142857498e-09,0.6541510548520876,1.6635466765970088,13,0,-0.32493193993150665,1
31687,31688,4.54e-06,4.557142857142858e-06,0.0037759597230964115,0.0027759597230964115,TP,37.500000000000135,-0.00697984119597431,8.571428571428974e-09,0.6665829476502612,1.7078003094337975,13,0,-0.2986647926915007,1
31890,31893,4.55e-06,4.568571428571428e-06,0.004081632653061051,0.0030816326530610514,TP,28.57142857142823,-0.10555411933519082,9.285714285714258e-09,1.0566592161066342,0.29832009823639277,16,0,-0.7676873418825994,3
31951,31952,4.51e-06,4.528571428571429e-06,0.004117833386126257,0.0031178333861262572,TP,30.00000000000034,-0.12025225856755882,9.285714285714317e-09,1.3230708856435132,8.642869878985692,17,0,-0.9705326950946457,1
32074,32077,4.54e-06,4.555714285714285e-06,0.0034612964128382107,0.0024612964128382106,TP,33.333333333333016,-0.13963736249860023,7.857142857142842e-09,0.7735144173028593,0.6065751000924148,19,0,-0.4123892252347233,3
32094,32096,4.53e-06,4.537142857142857e-06,0.0015767896562599582,0.0005767896562599581,TP,25.000000000000014,-0.020332714890018047,3.571428571428537e-09,0.6633849845338544,2.6567511844562106,19,0,-0.5881320224719171,2
32188,32191,4.56e-06,4.565714285714286e-06,0.0012531328320801727,0.00025313283208017266,TP,33.33333333333333,-0.04461033521842626,2.85714285714283e-09,0.5231683791707388,0.004785325832791537,21,0,-0.19261075118192555,3
32230,32232,4.56e-06,4.550357142857143e-06,-0.002114661654135319,-0.003114661654135319,SL,20.0,-0.06210964360557577,6.428571428571367e-09,0.8148440506028559,0.5240276426315261,22,0,-0.4105879269677583,2
32233,32235,4.55e-06,4.5599999999999995e-06,0.00219780219780219,0.00119780219780219,TP,24.999999999999474,-0.011776348526875572,5.0000000000000125e-09,1.1129420032391,0.0,22,0,-0.5942497596784136,2
32279,32280,4.55e-06,4.555714285714285e-06,0.0012558869701726483,0.00025588697017264826,TP,24.999999999999474,-0.05247484621474162,2.8571428571428903e-09,0.5961953984720179,1.1458157044129218,23,0,-0.29801034271189797,1
32288,32292,4.54e-06,4.551428571428571e-06,0.0025173064820642743,0.0015173064820642743,TP,28.571428571428754,-0.17564778702188238,5.714285714285901e-09,0.7234772241990916,0.9737203330193378,23,0,-0.5432877672625528,4
32373,32374,4.56e-06,4.567142857142858e-06,0.0015664160401003269,0.0005664160401003268,TP,20.0,-0.019158888075369467,3.571428571428537e-09,0.9221382492781909,0.8886341836368409,0,0,-0.3627146790193588,1
32482,32486,4.58e-06,4.591428571428572e-06,0.0024953212726139817,0.0014953212726139817,TP,33.33333333333333,-0.0842317478349589,5.71428571428566e-09,0.5716307898861863,0.41326261170488376,2,0,-0.187420999869246,4
32513,32515,4.55e-06,4.558571428571428e-06,0.0018838304552588614,0.0008838304552588614,TP,0.0,-0.04295225686412289,4.285714285714305e-09,0.7461077926953908,3.307895824455356,2,0,-0.7330482590103845,2
32536,32537,4.54e-06,4.532499999999999e-06,-0.0016519823788546661,-0.002651982378854666,SL,20.000000000000682,-0.051649478227879735,5.000000000000133e-09,0.6431381145950823,2.8464085891944246,3,0,-0.5911977227939732,1
32540,32543,4.53e-06,4.5457142857142855e-06,0.0034689372437717303,0.0024689372437717303,TP,20.000000000000682,-0.04653646924450092,7.857142857142963e-09,0.8958118154950829,2.2878104217529933,3,0,-0.7145048875641155,3
32620,32621,4.57e-06,4.574285714285714e-06,0.0009377930603313711,-6.220693966862891e-05,TP,0.0,-0.057282501926218116,2.1428571428571222e-09,0.3440973367642537,1.920904438341616,4,0,-0.28365699323586524,1
32622,32623,4.56e-06,4.565714285714286e-06,0.0012531328320801727,0.00025313283208017266,TP,0.0,-0.1354639325031981,2.85714285714283e-09,0.559705853225002,1.7695918523150398,4,0,-0.49751243781092724,1
32624,32626,4.56e-06,4.565714285714286e-06,0.0012531328320801727,0.00025313283208017266,TP,0.0,-0.005382297635486076,2.85714285714283e-09,0.7103486951682841,0.6906380283338417,4,0,-0.48448343590414106,2
32649,32652,4.56e-06,4.568571428571429e-06,0.001879699248120259,0.000879699248120259,TP,33.33333333333333,-0.016956448370165345,4.2857142857142444e-09,0.6001379308096759,0.38237350644929663,5,0,-0.3409388932599074,3
32655,32657,4.55e-06,4.542499999999999e-06,-0.0016483516483517535,-0.0026483516483517535,SL,19.99999999999966,-0.08758127304106807,5.0000000000000125e-09,0.7225274674186855,6.319195718758072,5,0,-0.5073034199247803,2
32660,32661,4.54e-06,4.557142857142857e-06,0.0037759597230964115,0.0027759597230964115,TP,33.33333333333333,-0.030415738288664437,8.571428571428792e-09,0.9475654328612568,2.2573834206403376,5,0,-0.6608025906962713,1
32712,32715,4.55e-06,4.557142857142857e-06,0.0015698587127159769,0.0005698587127159769,TP,33.33333333333239,-0.038603576021094786,3.5714285714285976e-09,0.5146426633841725,0.280600951227953,6,0,-0.2149217070924232,3
32854,32986,4.6e-06,4.5785714285714285e-06,-0.004658385093167738,-0.005658385093167738,SL,36.36363636363636,-0.08684018321310007,1.4285714285714149e-08,0.7574112126848428,1.8661025863262828,8,0,-0.22990500151823032,132
32995,32998,4.56e-06,4.568571428571429e-06,0.001879699248120259,0.000879699248120259,TP,20.0,-0.08945833290924235,4.2857142857142444e-09,0.6079968317203785,2.1335850231203217,10,0,-0.5148791343048965,3
33024,33025,4.56e-06,4.57e-06,0.002192982456140413,0.0011929824561404132,TP,25.000000000000014,-0.08738937669323275,4.999999999999952e-09,0.7209500687267507,1.3489071194642326,11,0,-0.4105879269677583,1
33061,33066,4.56e-06,4.574285714285714e-06,0.0031328320802004317,0.0021328320802004317,TP,40.0,-0.05142306192719788,7.142857142857074e-09,0.6403278103850494,0.878434809104739,12,0,-0.414937759336103,5
33098,33100,4.57e-06,4.5785714285714285e-06,0.0018755861206627422,0.0008755861206627422,TP,0.0,-0.016755143280509883,4.2857142857142444e-09,0.9898404978672108,1.7358258763544367,12,0,-0.3445418465698442,2
33161,33164,4.65e-06,4.667142857142858e-06,0.0036866359447005337,0.0026866359447005337,TP,33.33333333333333,-0.019808103650363167,8.571428571428489e-09,0.6463240761363348,0.3304261757475003,13,0,0.10333247222940585,3
33169,33170,4.64e-06,4.657142857142857e-06,0.003694581280788256,0.002694581280788256,TP,28.57142857142823,-0.06103944135152343,8.57142857142861e-09,0.8008598128495742,0.3114556442963493,13,0,-0.2365082777897313,1
33212,33217,4.63e-06,4.620357142857142e-06,-0.0020826905276151164,-0.0030826905276151164,SL,37.500000000000405,-0.037936812673865956,6.42857142857179e-09,0.5057762019984476,0.2623507878815109,14,0,-0.42154163799037814,5
33243,33271,4.6e-06,4.585e-06,-0.003260869565217317,-0.004260869565217317,SL,33.33333333333333,-0.1543068206522093,9.999999999999904e-09,0.8812929853784451,3.2547802507773835,15,0,-0.7208529373677979,28
33272,33274,4.58e-06,4.594285714285714e-06,0.003119151590767144,0.002119151590767144,TP,28.57142857142857,-0.03839520513620028,7.142857142857074e-09,0.7714240315509122,1.506848347489241,15,0,-0.6679968768977135,2
33421,33424,4.65e-06,4.667142857142858e-06,0.0036866359447005337,0.0026866359447005337,TP,33.33333333333333,-0.05414587259121109,8.571428571428489e-09,0.9404579274931925,0.193945722653971,18,0,-0.2060262683492118,3
33428,33429,4.64e-06,4.658571428571428e-06,0.004002463054187055,0.0030024630541870554,TP,36.36363636363608,-0.042732275624045905,9.285714285714258e-09,1.0507393019539735,1.150554264514639,18,0,-0.5017798173006923,1
33500,33513,4.63e-06,4.620357142857143e-06,-0.0020826905276148944,-0.0030826905276148944,SL,24.99999999999973,-0.21194637560117144,6.428571428571428e-09,0.8013755538501653,0.37179942468710164,19,0,-0.5285094315301117,13
33531,33532,4.62e-06,4.625714285714286e-06,0.0012368583797155441,0.0002368583797155441,TP,25.00000000000105,-0.1099135190895065,2.8571428571429507e-09,0.5784804511394128,8.482374787625353,19,0,-0.5467774572695525,1
33578,33581,4.61e-06,4.62e-06,0.002169197396963085,0.001169197396963085,TP,33.33333333333333,-0.11895756321429801,4.999999999999952e-09,0.6267613391167359,0.0926140438488535,20,0,-0.6465517241379248,3
33620,33622,4.61e-06,4.637142857142858e-06,0.005887821506042945,0.004887821506042945,TP,37.50000000000019,-0.22904659258288132,1.3571428571428926e-08,0.8798410437428917,1.8523963620402761,21,0,-0.5007338340671684,2
33689,33696,4.63e-06,4.616071428571428e-06,-0.0030083307621106004,-0.0040083307621106,SL,36.36363636363651,-0.06464966383584178,9.2857142857145e-09,0.945425742961728,0.32581541005707476,22,0,-0.3057577193058146,7
33742,33743,4.59e-06,4.582500000000001e-06,-0.0016339869281044583,-0.0026339869281044584,SL,40.0,-0.016845640594396413,4.999999999999952e-09,0.5962278128686449,0.21796298496910488,23,0,-0.546021840873621,1
33744,33746,4.58e-06,4.571428571428572e-06,-0.0018714909544602643,-0.0028714909544602643,SL,20.0,-0.06026518490219472,5.71428571428566e-09,0.7927924417148424,4.380553257473773,23,0,-0.7282816022195245,2
33753,33763,4.55e-06,4.5785714285714285e-06,0.006279434850863463,0.005279434850863463,TP,30.76923076923056,-0.019209070077539674,1.428571428571427e-08,1.5102309187441556,2.194682504095774,23,0,-1.198645009988725,10
33776,33779,4.52e-06,4.545714285714286e-06,0.00568900126422256,0.0046890012642225596,TP,14.285714285714107,-0.32787642314761406,1.2857142857143036e-08,1.1022471270715255,1.1353321298537697,23,0,-1.2280931777457367,3
33783,33786,4.48e-06,4.447857142857143e-06,-0.007174744897959218,-0.008174744897959219,SL,19.999999999999886,-0.4580459548194849,2.1428571428571647e-08,2.040251400040012,12.40613861509344,0,0,-1.8662928239726546,3
33787,33796,4.41e-06,4.365e-06,-0.010204081632653184,-0.011204081632653184,SL,14.999999999999943,-0.242404686200838,3.0000000000000136e-08,4.414731874664063,3.515607486168307,0,0,-3.110993936198252,9
33832,33835,4.24e-06,4.277142857142857e-06,0.00876010781671166,0.00776010781671166,TP,36.842105263158004,-0.054687895060023646,1.8571428571428516e-08,1.9227250832664473,2.7680310100376078,0,0,-2.2185323555186574,3
33937,33938,4.26e-06,4.272857142857142e-06,0.003018108651911433,0.002018108651911433,TP,37.5,-0.041610499389803136,6.428571428571367e-09,0.6421075817196473,2.2390594893707227,2,0,-0.4114456704694332,1
33947,33966,4.26e-06,4.243928571428571e-06,-0.0037726358148892913,-0.004772635814889291,SL,40.0,-0.014310983789882534,1.0714285714285612e-08,0.8828257895291635,0.1447520258706292,2,0,-0.43937552584838185,19
33983,33985,4.23e-06,4.2471428571428575e-06,0.004052684903748771,0.003052684903748771,TP,33.33333333333333,-0.05644233377944026,8.571428571428489e-09,0.6411276944574915,0.5659738018905283,3,0,-0.6995633597821521,2
33994,34018,4.22e-06,4.203928571428572e-06,-0.0038083953960731387,-0.004808395396073139,SL,33.33333333333333,-0.04197407299311745,1.0714285714285612e-08,0.7423221389150663,2.1148489222385147,3,0,-0.6871881765979397,24
34019,34020,4.2e-06,4.217142857142857e-06,0.004081632653061273,0.0030816326530612734,TP,39.99999999999966,-0.018135040909800358,8.57142857142855e-09,0.864574075717301,0.25097768888022814,4,0,-0.7045250366447814,1
34044,34057,4.18e-06,4.197142857142858e-06,0.00410116199589905,0.0031011619958990497,TP,28.571428571429266,-0.17303609425924552,8.571428571429033e-09,0.7733818971444529,5.59908948056158,4,0,-0.7550216059642222,13
34109,34127,4.17e-06,4.184285714285714e-06,0.0034258307639603025,0.0024258307639603025,TP,37.5,-0.05622970859054677,7.142857142857074e-09,0.6999714328959225,0.3420685782882865,5,0,-0.3679457160605889,18
34203,34220,4.16e-06,4.145e-06,-0.0036057692307691624,-0.0046057692307691625,SL,33.33333333333333,-0.005899795565507209,9.999999999999904e-09,0.7783816125302924,0.2592699815046676,7,0,-0.44512516153736,17
34373,34380,4.15e-06,4.165714285714286e-06,0.0037865748709122737,0.0027865748709122737,TP,37.5,-0.057891613552185216,7.857142857142781e-09,0.5809151823643652,0.18255331318545115,9,0,-0.3792788900091199,7
34424,34446,4.15e-06,4.140357142857143e-06,-0.002323580034423345,-0.003323580034423345,SL,40.0,-0.04232282765114688,6.428571428571367e-09,0.5640859363858378,3.1276757420334844,10,0,-0.3122748018256198,22
34447,34448,4.14e-06,4.148571428571428e-06,0.0020703933747410197,0.0010703933747410197,TP,25.000000000000014,-0.0298233725855777,4.2857142857142444e-09,0.6625725169490365,15.098928277085504,11,0,-0.4903374675511931,1
34449,34453,4.13e-06,4.120357142857143e-06,-0.0023348322379799225,-0.0033348322379799225,SL,20.0,-0.10962278753153405,6.428571428571367e-09,0.889362405155961,3.4739945013614015,11,0,-0.7020580880938558,4
34477,34478,4.11e-06,4.124285714285714e-06,0.003475842891901282,0.002475842891901282,TP,28.57142857142823,-0.057827619098162926,7.142857142857135e-09,0.9979148154872663,0.20014684294801077,11,0,-0.7534048101999578,1
34537,34540,4.1e-06,4.089285714285714e-06,-0.002613240418118501,-0.003613240418118501,SL,20.000000000000682,-0.13373493431799557,7.1428571428574375e-09,0.7043458742641262,0.8861790655423898,12,0,-0.4902674627445329,3
34541,34547,4.08e-06,4.0682142857142854e-06,-0.0028886554621849747,-0.0038886554621849747,SL,16.666666666667368,-0.13265590536524915,7.857142857143145e-09,1.3894239041123349,2.7925372464573273,12,0,-0.917965904123558,6
34593,34594,4.09e-06,4.098571428571428e-06,0.0020957038071951484,0.0010957038071951484,TP,25.000000000000014,-0.023801321620760558,4.2857142857142444e-09,0.7804379932242331,0.2791822619616395,13,0,-0.4381694255112099,1
34597,34599,4.09e-06,4.083571428571428e-06,-0.0015717778553965278,-0.002571777855396528,SL,25.000000000000014,-0.0020437755004648578,4.2857142857142444e-09,0.6539007127376895,1.162165201273362,13,0,-0.4817752688695366,2
34608,34611,4.08e-06,4.092857142857142e-06,0.0031512605042016695,0.0021512605042016695,TP,37.5,-0.0095299506297396,6.428571428571367e-09,0.6649311654241299,1.7022444800943977,13,0,-0.6477377879511207,3
34693,34694,4.05e-06,4.068571428571428e-06,0.004585537918871063,0.003585537918871063,TP,36.36363636363636,-0.15042830785477454,9.285714285714197e-09,1.049587988288777,2.502109883019676,15,0,-1.007039499413368,1
34704,34709,4.03e-06,4.012857142857143e-06,-0.004253810705423633,-0.005253810705423633,SL,16.666666666666657,-0.061255554594854114,1.142857142857132e-08,1.3561521216288022,1.0826612330953782,15,0,-1.2109623964308247,5
34712,34714,4e-06,4.027142857142857e-06,0.006785714285714395,0.005785714285714395,TP,20.00000000000034,-0.15682643784970124,1.3571428571428684e-08,1.6691628327150587,4.909562097858173,15,0,-1.6328939602596868,2
34723,34728,3.97e-06,4.0014285714285715e-06,0.007916516732637602,0.006916516732637602,TP,27.27272727272762,-0.0779199925035062,1.5714285714285744e-08,1.815895449430073,1.749356273319598,15,0,-1.8638453552182763,5
34792,34799,3.97e-06,3.992857142857143e-06,0.005757466714645609,0.004757466714645609,TP,28.5714285714284,-0.1300244877273984,1.142857142857138e-08,1.6382887859769781,2.424322768881178,16,0,-0.7797660701789414,7
34833,34837,3.96e-06,3.975714285714286e-06,0.003968253968253954,0.002968253968253954,TP,33.33333333333333,-0.07218170922346887,7.857142857142781e-09,0.6107944445550523,3.1881859463602504,17,0,-0.5974195491741471,4
34902,34913,3.98e-06,3.995714285714286e-06,0.003948312993539149,0.002948312993539149,TP,33.33333333333333,-0.019137288439334425,7.857142857142781e-09,0.9121375409033103,0.15735379776579297,18,0,-0.4950247512375462,11
34944,34945,3.98e-06,3.988571428571428e-06,0.002153625269203152,0.001153625269203152,TP,25.000000000000014,-0.21553453523855942,4.2857142857142444e-09,0.7445083760138327,0.1569180865292577,19,0,-0.45520484217898294,1
34946,34947,3.98e-06,3.99e-06,0.002512562814070307,0.001512562814070307,TP,20.0,-0.07115435720463875,4.999999999999952e-09,0.9329521478097579,1.2736109316383035,19,0,-0.4452448846865793,1
35119,35121,4.05e-06,4.07e-06,0.004938271604938205,0.003938271604938205,TP,28.57142857142857,-0.10127046753693346,9.999999999999904e-09,0.7810510217485332,1.210606788076892,22,0,-0.3886074081361581,2
35132,35153,4.04e-06,4.061428571428572e-06,0.005304101838755404,0.004304101838755404,TP,40.0,-0.04352500359054454,1.0714285714285612e-08,0.8740398656780369,2.0575042160525996,22,0,-0.5611893275573293,21
35217,35218,4.05e-06,4.06e-06,0.0024691358024691024,0.0014691358024691023,TP,28.57142857142857,-0.055412388132409986,4.999999999999952e-09,0.7990440715447242,11.717003380417317,23,0,-0.432687579899686,1
35377,35378,4.04e-06,4.05e-06,0.0024752475247524774,0.0014752475247524774,TP,33.33333333333333,-0.09978002213546884,4.999999999999952e-09,0.5899832762812299,2.5601217042088678,2,0,-0.11373188943282209,1
35381,35395,4.04e-06,4.030357142857143e-06,-0.002386845827439865,-0.003386845827439865,SL,37.5,-0.03056134922563704,6.428571428571367e-09,0.6789121598776163,1.0888789305222435,2,0,-0.12360939431396668,14
35402,35419,4.03e-06,4.021428571428572e-06,-0.002126905352711761,-0.003126905352711761,SL,25.000000000000014,-0.03714768181337716,5.71428571428566e-09,0.5443360344490528,0.17194917331765308,3,0,-0.48399841959699175,17
35420,35430,4.01e-06,3.999285714285714e-06,-0.0026718916993231367,-0.0036718916993231368,SL,28.57142857142823,-0.09960444111182776,7.142857142857135e-09,0.8682564606693678,2.6395080788521574,3,0,-0.7573132703063946,10
35488,35499,4.04e-06,4.051428571428572e-06,0.0028288543140029265,0.0018288543140029265,TP,0.0,-0.06479241614844787,5.71428571428566e-09,0.389121800908307,0.7709731629896408,4,0,-0.17296763034346682,11
35523,35524,4.04e-06,4.034642857142857e-06,-0.001326025459688851,-0.002326025459688851,SL,25.000000000000014,-0.11761252532684684,3.571428571428537e-09,0.578965067576079,4.143249791036696,5,0,-0.330586667982428,1
35525,35528,4.03e-06,4.038571428571429e-06,0.002126905352711761,0.001126905352711761,TP,20.0,-0.10177080358954299,4.2857142857142444e-09,0.9814730326904614,0.0,5,0,-0.5527588589477838,3
35544,35613,4.02e-06,4.035714285714285e-06,0.003909026297086005,0.0029090262970860046,TP,39.99999999999966,-0.007882634834253784,7.857142857142842e-09,0.7524764266658497,1.2513474933613071,5,0,-0.681885561814418,69
35633,35634,4.04e-06,4.044285714285714e-06,0.0010608203677511252,6.082036775112518e-05,TP,0.0,-0.07034972843708569,2.1428571428571222e-09,0.30406866552257406,0.013150152306631862,6,0,0.15866719555733044,1
35639,35640,4.04e-06,4.047142857142858e-06,0.0017680339462518013,0.0007680339462518013,TP,33.33333333333333,-0.07034972843706475,3.571428571428537e-09,0.3040686655225741,1.4747889185711187,7,0,0.08422930188774412,1
35647,35653,4.03e-06,4.021428571428572e-06,-0.002126905352711761,-0.003126905352711761,SL,40.0,-0.0709288219618383,5.71428571428566e-09,0.6002244540945395,0.2852309321883792,7,0,-0.24258626664685048,6
35673,35674,4.01e-06,4.0157142857142855e-06,0.0014250089063057025,0.0004250089063057025,TP,33.33333333333428,-0.03733288785507853,2.8571428571430115e-09,0.5470424908257362,0.9755020631976385,7,0,-0.6047987309141418,1
35712,35715,4e-06,4.01e-06,0.0024999999999999467,0.0014999999999999467,TP,33.33333333333333,-0.05136680281827671,4.999999999999952e-09,0.44598713166207016,0.24334646820904005,8,0,-0.3686360466274639,3
35887,35898,4.05e-06,4.0628571428571426e-06,0.0031746031746031633,0.0021746031746031633,TP,37.5,-0.00606002717250439,6.428571428571367e-09,0.7994370601461415,0.42825438387630854,11,0,0.13846306003363715,11
35950,35954,4.06e-06,4.068571428571428e-06,0.002111189303307448,0.001111189303307448,TP,25.000000000000014,-0.15978388606135274,4.2857142857142444e-09,0.5396636220967577,1.0994188356742187,12,0,-0.17702596380801766,4
35957,35961,4.05e-06,4.042500000000001e-06,-0.0018518518518517713,-0.0028518518518517713,SL,20.0,-0.0144001130460537,4.999999999999952e-09,1.0030317576723384,1.2152166737182726,12,0,-0.4522662471733283,4
36303,36313,4.46e-06,4.491428571428571e-06,0.007046764894298452,0.006046764894298452,TP,33.3333333333331,-0.0718342986180661,1.5714285714285625e-08,1.1048969337338164,0.27629737102895563,18,0,-0.9021019419632956,10
36437,36438,4.49e-06,4.51e-06,0.00445434298440972,0.0034543429844097204,TP,33.33333333333333,-0.02749925023921983,9.999999999999904e-09,0.6110962944784889,2.9524741735886404,20,0,-0.3904516816044119,1
36454,36461,4.46e-06,4.499999999999999e-06,0.008968609865470656,0.007968609865470655,TP,28.5714285714284,-0.005622473202570887,1.9999999999999868e-08,1.788655642498829,1.030366447250784,20,0,-0.9417199715707135,7
36663,36664,4.56e-06,4.575714285714286e-06,0.003446115288220586,0.002446115288220586,TP,33.33333333333333,-0.04461033521438046,7.857142857142781e-09,0.5231683791787759,0.6727434011207414,0,0,-0.3409388932599074,1
36685,36688,4.56e-06,4.543928571428572e-06,-0.003524436090225569,-0.004524436090225569,SL,28.57142857142857,-0.010658377376356158,1.0714285714285612e-08,0.7433719796419853,0.003405657925791349,0,0,-0.3409388932599074,3
36689,36695,4.54e-06,4.567142857142857e-06,0.005978602894902485,0.004978602894902485,TP,30.000000000000085,-0.04056764618394547,1.3571428571428623e-08,1.3192249079974527,0.8969030371702303,0,0,-0.7346510407556408,6
36746,36756,4.56e-06,4.584285714285714e-06,0.005325814536340845,0.004325814536340845,TP,40.0,-0.12104481986393124,1.2142857142857027e-08,0.8711663667747277,1.384502617848716,1,0,-0.6059549239286797,10
36819,36835,4.6e-06,4.618571428571428e-06,0.004037267080745144,0.003037267080745144,TP,33.33333333333333,-0.08663012739006032,9.285714285714197e-09,0.7147087522342882,0.12073686283672233,2,0,-0.20393109732284978,16
36906,36907,4.6e-06,4.624285714285714e-06,0.005279503105589889,0.004279503105589889,TP,35.71428571428572,-0.16454141652285614,1.2142857142857027e-08,0.9898982973954572,0.17938846843399348,4,0,-0.6651118597218574,1
37051,37059,4.74e-06,4.718571428571429e-06,-0.004520795660036159,-0.005520795660036159,SL,36.36363636363636,-0.00614243444340288,1.4285714285714149e-08,1.0370967774396842,1.231573945685473,6,0,-0.0843170320404785,8
37060,37063,4.71e-06,4.688571428571428e-06,-0.0045495905368516665,-0.0055495905368516665,SL,24.999999999999815,-0.024761959474573787,1.428571428571421e-08,1.7185784024151904,1.3024159522437375,6,0,-0.8212255211623493,3
37064,37140,4.68e-06,4.714285714285714e-06,0.0073260073260073,0.0063260073260073,TP,28.5714285714284,-0.12905152813233345,1.714285714285704e-08,2.172140757821865,0.4859310913592875,6,0,-1.4238773274917853,76
37205,37240,4.74e-06,4.775714285714286e-06,0.007534659433393598,0.006534659433393598,TP,36.8421052631579,-0.24801487326846322,1.7857142857142687e-08,1.0556778782592913,2.041724380900636,9,0,-0.5955876184883733,35
37323,37324,4.74e-06,4.762857142857143e-06,0.004822182037371725,0.003822182037371725,TP,38.46153846153846,-0.07880412269013996,1.142857142857132e-08,0.8297150700304602,0.0006183346558958213,11,0,-0.4578100718215877,1
37396,37399,4.74e-06,4.761428571428572e-06,0.004520795660036159,0.0035207956600361587,TP,30.0,-0.014354549809668113,1.0714285714285612e-08,0.999873928253951,0.10911312457194797,12,0,-0.5330087715616694,3
37477,37489,4.75e-06,4.733928571428572e-06,-0.0033834586466165995,-0.0043834586466165995,SL,37.5,-0.005167016918157763,1.0714285714285612e-08,0.6820331066464556,0.6182704988718082,13,0,-0.2100840336134256,12
37499,37500,4.7e-06,4.6785714285714284e-06,-0.00455927051671734,-0.00555927051671734,SL,22.22222222222254,-0.09801231341995255,1.4285714285714451e-08,1.325544840594057,3.6214264893314136,14,0,-1.0776224953695828,1
37501,37515,4.64e-06,4.681428571428572e-06,0.008928571428571619,0.007928571428571618,TP,13.333333333333599,-0.4953915696140564,2.0714285714285938e-08,2.6409646686639765,5.197840443395676,14,0,-2.254055192753318,14
37529,37530,4.61e-06,4.638571428571429e-06,0.006197706848466211,0.005197706848466211,TP,16.666666666667012,-0.138444653261076,1.4285714285714451e-08,1.5095712472859595,0.8030284073867037,14,0,-1.6008537886873027,1
