direction,entry,exit,pnl,bars,exit_reason
SHORT,0.010436,0.010345285714285715,0.007768659292707648,14,TP
SHORT,0.010448,0.010362285714285715,0.00727175471490027,7,TP
SHORT,0.010406,0.010449428571428571,-0.00515607141880614,18,SL
LONG,0.010411,0.010369285714285715,-0.005006751101170436,4,SL
LONG,0.010465,0.010542428571428572,0.006398812367756635,3,TP
LONG,0.010593,0.010553357142857142,-0.00474236355544777,6,SL
SHORT,0.01055,0.010503714285714286,0.0034066044664472503,5,TP
SHORT,0.010411,0.010438857142857142,-0.0036686008320560006,7,SL
SHORT,0.010185,0.010126285714285714,0.004798205518875887,7,TP
LONG,0.010197,0.010168857142857143,-0.0037599153812746247,1,SL
LONG,0.010228,0.010292714285714285,0.0053271691155930565,2,TP
SHORT,0.010477,0.010497785714285715,-0.0029800093897353044,1,SL
LONG,0.010534,0.010509428571428572,-0.0033325829287476063,1,SL
LONG,0.010612,0.010589642857142856,-0.0031067793872167062,1,SL
SHORT,0.010134,0.01016007142857143,-0.0035660674489071944,3,SL
LONG,0.010158,0.010132357142857143,-0.003524400191263765,1,SL
SHORT,0.010141,0.010167500000000001,-0.003606343742316275,2,SL
SHORT,0.0101,0.010129357142857143,-0.003898223692097246,3,SL
LONG,0.010326,0.010305071428571429,-0.003026783984947822,5,SL
SHORT,0.010113,0.010068857142857143,0.0033840980675917684,3,TP
SHORT,0.010052,0.010071928571428572,-0.002978625174636761,3,SL
LONG,0.010048,0.010092285714285713,0.00340741583257509,1,TP
LONG,0.010076,0.010127285714285714,0.004089888277661103,16,TP
LONG,0.010098,0.010078214285714286,-0.002959369606428396,1,SL
LONG,0.010068,0.010042857142857143,-0.0034973040467677343,10,SL
LONG,0.010075,0.010047785714285714,-0.003701169797944103,8,SL
LONG,0.010092,0.0100635,-0.0038240190249703146,2,SL
SHORT,0.009981,0.010004285714285714,-0.0033275738969013027,2,SL
LONG,0.010135,0.010108714285714285,-0.0035935583903023973,4,SL
SHORT,0.010096,0.010125285714285715,-0.0038923346078417733,5,SL
LONG,0.0102,0.010167571428571429,-0.004179271708683595,1,SL
LONG,0.010204,0.010170714285714285,-0.004262026096208848,9,SL
LONG,0.010095,0.010070071428571428,-0.003469397863157141,1,SL
SHORT,0.010131,0.010090428571428571,0.003020783486472279,15,TP
SHORT,0.009971,0.009990857142857143,-0.0029875314573324365,1,SL
LONG,0.010384,0.010363071428571428,-0.003015463350209079,1,SL
LONG,0.010477,0.010541,0.005108618879450134,2,TP
LONG,0.010553,0.010516357142857143,-0.0044722692260832355,1,SL
SHORT,0.010463,0.010503714285714286,-0.00487617985474531,3,SL
SHORT,0.010386,0.010430785714285714,-0.005293608891262846,1,SL
LONG,0.010462,0.010431,-0.003963104568916242,20,TIME
LONG,0.010408,0.010442857142857143,0.0023490721423079517,2,TP
LONG,0.010417,0.010398857142857142,-0.0027416585526406348,5,SL
SHORT,0.010606,0.010551857142857144,0.0041311211296589665,5,TP
SHORT,0.010574,0.01051757142857143,0.00436517121008373,6,TP
LONG,0.010528,0.010509928571428571,-0.0027165110725140265,2,SL
SHORT,0.010379,0.010391,-0.002154845539409144,1,SL
SHORT,0.010292,0.01025414285714286,0.0026918875994369493,10,TP
LONG,0.010345,0.010332142857142857,-0.0022428364289166494,4,SL
LONG,0.010359,0.010342785714285714,-0.0025652365782687916,10,SL
SHORT,0.010214,0.010227428571428573,-0.002312995865459854,1,SL
LONG,0.010374,0.010408428571428572,0.002318736401443312,5,TP
SHORT,0.010459,0.010407571428571427,0.00394145745542407,4,TP
LONG,0.010474,0.010451714285714286,-0.0031277176136829113,1,SL
LONG,0.010568,0.010539214285714285,-0.003723856385854817,1,SL
LONG,0.010494,0.010466,-0.003668191347436677,14,SL
SHORT,0.010443,0.010465357142857143,-0.003136300037538841,2,SL
SHORT,0.010396,0.010334142857142858,0.00498570618891614,7,TP
SHORT,0.010292,0.010312928571428572,-0.00302935289269357,1,SL
SHORT,0.010348,0.010374,-0.0035062656641603454,5,SL
LONG,0.010447,0.010517428571428572,0.005741511575435233,1,TP
LONG,0.010528,0.010609714285714285,0.006761615284411549,4,TP
SHORT,0.010526,0.010567642857142857,-0.004940600350125334,3,SL
LONG,0.010596,0.010548785714285714,-0.005455859353934111,3,SL
LONG,0.010656,0.010620857142857144,-0.004297940797940768,1,SL
SHORT,0.010603,0.010528571428571429,0.006069199457259145,6,TP
SHORT,0.010478,0.010515071428571427,-0.00452555175903968,3,SL
LONG,0.010504,0.010471142857142856,-0.004128060058753213,12,SL
SHORT,0.010515,0.010463857142857143,0.0038875721872567723,2,TP
SHORT,0.010411,0.010433,-0.003108693568484532,3,SL
LONG,0.01043,0.010410428571428572,-0.002876455280098499,9,SL
LONG,0.01045,0.010430071428571427,-0.002907040328092968,3,SL
LONG,0.010587,0.010636571428571428,0.0036822922991809346,1,TP
LONG,0.010629,0.010700285714285714,0.005706718815101542,8,TP
LONG,0.010724,0.010682357142857143,-0.004883145947674027,10,SL
SHORT,0.010488,0.010447714285714286,0.0028559356797112087,2,TP
SHORT,0.010467,0.010488357142857143,-0.0030362715119486286,1,SL
LONG,0.010497,0.010475142857142856,-0.0030822275752255815,1,SL
SHORT,0.010464,0.010486785714285714,-0.0031728025065559376,1,SL
SHORT,0.010407,0.010367142857142858,0.002844563869367379,9,TP
LONG,0.010376,0.010361071428571428,-0.00243875977530572,2,SL
LONG,0.010392,0.010374642857142857,-0.0026702408446057637,1,SL
SHORT,0.010141,0.010164071428571429,-0.003269900278993875,3,SL
LONG,0.010232,0.010215214285714286,-0.0026405115603708165,9,SL
SHORT,0.010163,0.010177428571428572,-0.0024177030403413893,1,SL
LONG,0.010329,0.010309214285714284,-0.0029155498388726544,8,SL
SHORT,0.010128,0.010142142857142857,-0.0023944643989012296,1,SL
LONG,0.010188,0.010228142857142856,0.0029402097705985017,1,TP
LONG,0.010354,0.010322285714285714,-0.004062998427108887,1,SL
SHORT,0.010349,0.010385428571428571,-0.004507661833888065,1,SL
LONG,0.010388,0.010346785714285715,-0.004967489960943871,3,SL
SHORT,0.010383,0.01029042857142857,0.00799587688975889,2,TP
SHORT,0.010302,0.010194285714285715,0.00956614349775775,7,TP
SHORT,0.010191,0.010256857142857144,-0.0074207916655060204,8,SL
LONG,0.010203,0.010145214285714285,-0.006663600341636266,5,SL
LONG,0.010229,0.010174285714285714,-0.006348937893663752,4,SL
SHORT,0.01017,0.010218071428571429,-0.005704550061865209,2,SL
LONG,0.010287,0.010384857142857144,0.008512699801413892,5,TP
LONG,0.010362,0.01031992857142857,-0.005060164888190498,12,SL
LONG,0.010421,0.010376142857142856,-0.005304495044347267,3,SL
LONG,0.01039,0.010350428571428571,-0.0048086071772308605,1,SL
SHORT,0.010305,0.010316,-0.0020663047692904826,20,TIME
SHORT,0.010288,0.010323571428571428,-0.004445651421850049,10,SL
LONG,0.010493,0.010459928571428571,-0.00415176103797099,8,SL
SHORT,0.010436,0.010467500000000001,-0.004009314545020292,8,SL
SHORT,0.010431,0.0104625,-0.00401075268817208,7,SL
SHORT,0.010527,0.0105515,-0.0033219447471923838,1,SL
SHORT,0.010442,0.010472357142857143,-0.0038987879655965054,3,SL
SHORT,0.010447,0.010479714285714285,-0.0041216772540144655,3,SL
LONG,0.010538,0.010512500000000001,-0.0034198140064527474,1,SL
LONG,0.010615,0.01067,0.004181347150259086,1,TP
LONG,0.010674,0.010736571428571429,0.004862041275194851,4,TP
LONG,0.010688,0.010753,0.005081586826347296,6,TP
LONG,0.010739,0.010812,0.00579765341279448,18,TP
LONG,0.010765,0.010727357142857143,-0.00449678189901137,1,SL
SHORT,0.010725,0.010763214285714286,-0.004550452931612269,5,SL
LONG,0.010989,0.010958214285714286,-0.00380150280150282,2,SL
LONG,0.011011,0.010979928571428571,-0.0038218534712041166,1,SL
SHORT,0.010949,0.010984285714285716,-0.004212381323969393,2,SL
LONG,0.011032,0.010991,-0.004716461203770782,1,SL
SHORT,0.010956,0.010998571428571429,-0.004870632549681785,4,SL
LONG,0.010971,0.010948071428571429,-0.0030899253877104673,19,SL
SHORT,0.010979,0.010999214285714286,-0.0028377936086344526,2,SL
LONG,0.010966,0.011012142857142857,0.0032078111565617693,6,TP
LONG,0.011061,0.011035714285714286,-0.0032860242551047128,5,SL
LONG,0.011075,0.011135285714285714,0.00444340535311183,11,TP
LONG,0.011101,0.011162,0.004495000450409959,8,TP
LONG,0.011154,0.011208000000000001,0.00384131253362019,5,TP
LONG,0.011175,0.011216,0.0026689038031321175,20,TIME
LONG,0.011211,0.011188285714285715,-0.003026071333002033,2,SL
SHORT,0.011188,0.011139428571428573,0.0033603159946650205,6,TP
LONG,0.011153,0.011133857142857143,-0.0027163863662562618,3,SL
SHORT,0.011116,0.011135071428571428,-0.002712735180350422,3,SL
SHORT,0.011171,0.011190857142857143,-0.0027744076797385766,2,SL
SHORT,0.011168,0.011139428571428573,0.0015648917615677113,4,TP
LONG,0.011277,0.011314142857142858,0.002293682463674452,1,TP
LONG,0.011305,0.011283714285714288,-0.00288285840652036,1,SL
LONG,0.011299,0.011278285714285715,-0.002833284867181595,1,SL
LONG,0.011304,0.011279857142857144,-0.0031357800020219697,15,SL
SHORT,0.011229,0.011265285714285714,-0.0042210203279353644,3,SL
SHORT,0.011226,0.011262999999999999,-0.004285092781674437,2,SL
SHORT,0.011164,0.011185571428571428,-0.0029285048340336175,2,SL
SHORT,0.011106,0.011072857142857143,0.0019931621726229096,12,TP
LONG,0.011202,0.011239285714285716,0.002328487259928181,4,TP
LONG,0.011233,0.011269714285714286,0.0022684310259312177,7,TP
LONG,0.011225,0.011209142857142858,-0.0024126630607699253,10,SL
LONG,0.011293,0.01132142857142857,0.0015173622092067305,2,TP
LONG,0.011323,0.011306642857142857,-0.002444594441150082,4,SL
LONG,0.011382,0.011357785714285714,-0.0031274192333760045,1,SL
LONG,0.011423,0.011393785714285716,-0.0035574967796800907,1,SL
LONG,0.011472,0.011439,-0.003876569037656873,1,SL
SHORT,0.011492,0.011524428571428573,-0.003813898426944017,1,SL
LONG,0.01154,0.011512428571428571,-0.0033892052488240223,2,SL
SHORT,0.011538,0.011481285714285715,0.00393971556197037,2,TP
LONG,0.011185,0.011249428571428572,0.004760265661919561,5,TP
SHORT,0.011251,0.011278,-0.0033940414967191792,2,SL
LONG,0.011306,0.011273928571428572,-0.003836673321371719,1,SL
SHORT,0.011148,0.011174357142857142,-0.0033587167047001145,3,SL
LONG,0.01119,0.011163714285714285,-0.003349036129197013,8,SL
SHORT,0.011106,0.011130642857142856,-0.003213965308126231,3,SL
LONG,0.011245,0.011274857142857144,0.001655148319888223,1,TP
LONG,0.011286,0.011267928571428571,-0.0026012252854357145,1,SL
LONG,0.011283,0.011330714285714286,0.0032288651701043456,7,TP
LONG,0.011358,0.011333928571428571,-0.0031193369053907896,4,SL
SHORT,0.011288,0.011304642857142857,-0.002472214324076737,1,SL
SHORT,0.011249,0.011271214285714285,-0.0029708866455001584,4,SL
LONG,0.011235,0.011215857142857144,-0.002703859113738937,19,SL
LONG,0.011428,0.011403,-0.0031876093804691355,1,SL
SHORT,0.011456,0.011497071428571428,-0.004572338297330391,2,SL
LONG,0.01135,0.011316000000000001,-0.003995594713656291,1,SL
SHORT,0.011076,0.010964714285714286,0.009149440412752674,5,TP
SHORT,0.011036,0.010929428571428573,0.008750869212872048,4,TP
SHORT,0.011019,0.011070642857142857,-0.0056648471827033245,9,SL
SHORT,0.010993,0.011047642857142857,-0.00594611002993528,4,SL
SHORT,0.010939,0.01099557142857143,-0.0061449284776987625,2,SL
LONG,0.011042,0.010981571428571427,-0.0064726110694233166,11,SL
SHORT,0.010908,0.010950428571428571,-0.00487460373370907,2,SL
LONG,0.011057,0.011012642857142858,-0.005011679737464302,1,SL
LONG,0.011109,0.011193428571428571,0.0066000154315032375,15,TP
SHORT,0.011131,0.011165714285714286,-0.004109007164790123,2,SL
SHORT,0.011153,0.011106857142857142,0.003154447702834796,2,TP
LONG,0.011069,0.011119857142857143,0.0035945562252365235,1,TP
LONG,0.01109,0.011146571428571428,0.004101120700760076,3,TP
LONG,0.011161,0.011129214285714286,-0.0038479270930664713,1,SL
LONG,0.011264,0.011229928571428571,-0.004024807224025983,4,SL
LONG,0.011052,0.011101999999999999,0.0035240680419833534,3,TP
SHORT,0.011141,0.0111745,-0.003997896997628535,1,SL
LONG,0.011158,0.011222571428571429,0.004787007400199773,3,TP
LONG,0.011215,0.011182857142857142,-0.003866059486656969,3,SL
SHORT,0.011247,0.011202285714285713,0.002991532340338777,3,TP
LONG,0.011469,0.01144007142857143,-0.0035223272672918462,1,SL
SHORT,0.011417,0.011448571428571428,-0.0037576740703767477,2,SL
LONG,0.011386,0.011364714285714285,-0.0028694637524780955,4,SL
SHORT,0.011093,0.011108785714285715,-0.0024210116831594455,1,SL
SHORT,0.011022,0.01103807142857143,-0.002455999689386811,2,SL
LONG,0.010979,0.0109625,-0.002502869113762517,1,SL
SHORT,0.01091,0.010880571428571429,0.0017046898797331575,1,TP
SHORT,0.010889,0.010906785714285714,-0.0026307017256623757,5,SL
SHORT,0.010853,0.010823714285714285,0.0017056991262570662,5,TP
LONG,0.01095,0.010990428571428571,0.002692106979778176,2,TP
SHORT,0.010911,0.010929857142857144,-0.0027252872211113157,1,SL
SHORT,0.010963,0.010902857142857143,0.004516247379454997,2,TP
SHORT,0.01076,0.010784857142857143,-0.0033048189260073127,1,SL
LONG,0.011237,0.011204857142857143,-0.003860448264025761,1,SL
LONG,0.011283,0.011363142857142858,0.006102974133019524,1,TP
LONG,0.011342,0.011430285714285714,0.006783963523692039,8,TP
LONG,0.011379,0.011468714285714287,0.0068841977075565506,10,TP
LONG,0.011467,0.011507,0.002488270689805617,20,TIME
LONG,0.011531,0.011494214285714285,-0.004190158207069249,2,SL
SHORT,0.011487,0.011524642857142858,-0.004266292726765707,5,SL
LONG,0.011548,0.011518071428571428,-0.0035916670790241403,2,SL
SHORT,0.011476,0.011512,-0.004127171646977067,2,SL
SHORT,0.011436,0.011465285714285714,-0.003554294329466633,3,SL
SHORT,0.011467,0.011485857142857143,-0.002641770624743466,6,SL
SHORT,0.01145,0.011409142857142857,0.002581087849343856,3,TP
LONG,0.01135,0.011394428571428571,0.0029144115796097,3,TP
LONG,0.011432,0.011412499999999999,-0.0027057382785165,3,SL
LONG,0.011395,0.011382214285714285,-0.0021220460101548646,5,SL
LONG,0.01162,0.011662714285714287,0.0026759282026064266,2,TP
LONG,0.011723,0.011778,0.0036916318348544372,1,TP
LONG,0.011802,0.011869571428571429,0.00472542184133451,2,TP
SHORT,0.011725,0.011713,2.4502689319639594e-05,20,TIME
LONG,0.011708,0.011677285714285715,-0.0036233588754941417,7,SL
LONG,0.011721,0.011770428571428572,0.003217095079649402,4,TP
LONG,0.011745,0.011728,-0.002447424435930156,3,SL
LONG,0.011781,0.011761857142857143,-0.002624892381194898,2,SL
LONG,0.011861,0.011834571428571429,-0.0032281908294892183,1,SL
SHORT,0.011502,0.011525142857142857,-0.003008032128514081,1,SL
LONG,0.011674,0.011642857142857144,-0.0036677109082453576,4,SL
LONG,0.011503,0.011486857142857142,-0.002403360614001259,2,SL
SHORT,0.011644,0.0116725,-0.0034416363246948514,5,SL
SHORT,0.011559,0.011518571428571428,0.002509859853652486,3,TP
SHORT,0.011566,0.011580714285714284,-0.00227058533275759,1,SL
SHORT,0.011485,0.011503357142857143,-0.0025958074350965745,2,SL
SHORT,0.011421,0.0114325,-0.0020059042204241253,3,SL
SHORT,0.011156,0.011130857142857142,0.0012588428564094265,1,TP
LONG,0.011155,0.011183714285714286,0.001574117948389576,6,TP
LONG,0.011198,0.011234285714285714,0.002240374556681136,2,TP
SHORT,0.011223,0.011234642857142858,-0.002036335314874348,1,SL
LONG,0.01131,0.011293285714285714,-0.002477832512315369,1,SL
LONG,0.011339,0.011318357142857142,-0.002820518312272479,1,SL
LONG,0.011351,0.011378,0.001378645053299211,3,TP
LONG,0.011587,0.011577357142857143,-0.0018322134411717919,2,SL
SHORT,0.011476,0.011484571428571429,-0.0017463429196935545,1,SL
SHORT,0.011419,0.011398857142857143,0.0007670944455585591,1,TP
LONG,0.011361,0.011345928571428571,-0.0023265934839740146,1,SL
SHORT,0.011264,0.011277357142857143,-0.0021844213753222643,1,SL
SHORT,0.011281,0.011296571428571428,-0.002378420759775456,5,SL
LONG,0.011229,0.011248142857142856,0.000704769538058315,1,TP
LONG,0.011173,0.011158357142857143,-0.0023105573384818437,3,SL
SHORT,0.01117,0.01114242857142857,0.0014744541456722668,5,TP
SHORT,0.011123,0.011098428571428572,0.001213955643656007,4,TP
SHORT,0.011085,0.011056142857142858,0.0016100551729482113,14,TP
SHORT,0.011055,0.011026714285714287,0.001565198802907176,1,TP
SHORT,0.010977,0.010999357142857144,-0.0030325863199798233,6,SL
LONG,0.011288,0.011322857142857141,0.002087982180824067,1,TP
LONG,0.011377,0.011428857142857143,0.0035580682831276586,1,TP
SHORT,0.011461,0.011505714285714286,-0.0048862676930717655,9,SL
SHORT,0.011294,0.011317142857142857,-0.003044938146932629,3,SL
LONG,0.011301,0.01129,-0.001973365188921438,20,TIME
LONG,0.011624,0.011590357142857144,-0.0038942581850358584,3,SL
SHORT,0.011575,0.011610214285714286,-0.004033043563856919,7,SL
LONG,0.011778,0.011747571428571428,-0.0035835092060257914,4,SL
SHORT,0.011797,0.01173157142857143,0.004577136177104425,5,TP
LONG,0.011807,0.01187442857142857,0.004710897893501432,1,TP
LONG,0.0119,0.011860928571428573,-0.004283313325330051,3,SL
LONG,0.011925,0.011884071428571428,-0.004432165318957847,1,SL
SHORT,0.011801,0.011708285714285714,0.006918690060762845,8,TP
LONG,0.011796,0.011867142857142857,0.005031100130795108,4,TP
LONG,0.011761,0.01183657142857143,0.005425595491151181,2,TP
LONG,0.011821,0.011904000000000001,0.006021402588613501,8,TP
LONG,0.011991,0.011947,-0.004669418730714802,1,SL
LONG,0.012003,0.012095142857142856,0.006676652265504957,5,TP
LONG,0.012018,0.012105714285714284,0.006298575945605235,4,TP
LONG,0.012072,0.012165857142857141,0.006774779892075978,3,TP
SHORT,0.012065,0.012111499999999999,-0.004839326260165921,2,SL
LONG,0.012194,0.012144785714285714,-0.005035942735303055,8,SL
LONG,0.012223,0.012171214285714285,-0.005236743376070828,1,SL
SHORT,0.012178,0.012234285714285713,-0.005600653900046603,2,SL
LONG,0.012264,0.012202285714285716,-0.006032149846239786,1,SL
SHORT,0.012172,0.012038714285714286,0.01007142433340047,7,TP
SHORT,0.012218,0.012091285714285714,0.009479802455132913,5,TP
SHORT,0.012136,0.012003714285714284,0.010020398448099432,9,TP
SHORT,0.01212,0.011985857142857144,0.010191761719169024,6,TP
SHORT,0.012056,0.011998,0.003834139023170536,20,TIME
SHORT,0.011703,0.011632857142857143,0.005029718776863646,2,TP
SHORT,0.01167,0.011597,0.0052947313960506346,5,TP
SHORT,0.011552,0.011596,-0.004794411866160807,3,SL
SHORT,0.011476,0.011514285714285715,-0.004325062034739479,1,SL
SHORT,0.011354,0.01129342857142857,0.004363422470716195,3,TP
SHORT,0.011311,0.011345714285714285,-0.0040596826995719084,2,SL
SHORT,0.011179,0.011210285714285714,-0.003790804363339783,18,SL
SHORT,0.011173,0.011206214285714286,-0.003963916704379566,9,SL
SHORT,0.011178,0.011207428571428571,-0.0036258094121245357,1,SL
SHORT,0.011117,0.011149928571428571,-0.003953254024689378,7,SL
SHORT,0.011089,0.011119142857142857,-0.0037108975511986877,3,SL
LONG,0.011204,0.01118157142857143,-0.0030018360789513246,8,SL
LONG,0.011237,0.01121757142857143,-0.0027289820618110463,1,SL
SHORT,0.011144,0.011111571428571429,0.0019184505213355471,8,TP
SHORT,0.011101,0.011121642857142856,-0.002856097827273584,7,SL
SHORT,0.011165,0.011182285714285714,-0.0025458122540753516,3,SL
LONG,0.011238,0.011219214285714285,-0.002671624335799482,6,SL
LONG,0.011252,0.011231214285714285,-0.002847290640394128,4,SL
SHORT,0.011024,0.011038928571428571,-0.002352356918696729,4,SL
SHORT,0.010994,0.011013571428571428,-0.0027770283416563837,2,SL
SHORT,0.010898,0.010879,0.000746484051843078,1,TP
LONG,0.010908,0.010896857142857142,-0.002021530724501063,12,SL
SHORT,0.010844,0.010856571428571427,-0.0021579556818779313,2,SL
LONG,0.010941,0.010926285714285713,-0.0023448757622051,4,SL
LONG,0.010952,0.01099,0.00246968590211838,1,TP
SHORT,0.010944,0.010967785714285715,-0.003168688822460574,3,SL
LONG,0.010963,0.011003714285714287,0.0027137905422135464,4,TP
SHORT,0.01118,0.011114142857142857,0.0049255260350390415,19,TP
LONG,0.011204,0.011171357142857143,-0.003913500280512071,6,SL
LONG,0.011149,0.0111325,-0.002479953359045605,3,SL
SHORT,0.011051,0.011071357142857143,-0.0028387215401389767,5,SL
SHORT,0.011014,0.011028857142857142,-0.002347115359705664,1,SL
LONG,0.011042,0.01107457142857143,0.001949776179263841,7,TP
SHORT,0.010775,0.010739571428571428,0.002298881306782686,5,TP
SHORT,0.010662,0.010601285714285714,0.00472706814537316,1,TP
SHORT,0.010596,0.010523999999999999,0.005841505131129022,1,TP
SHORT,0.010456,0.010365285714285714,0.007751740011301523,2,TP
SHORT,0.010378,0.010426928571428571,-0.005692520054529137,1,SL
SHORT,0.010352,0.010238428571428572,0.010092662099373428,10,TP
SHORT,0.010347,0.010225142857142858,0.010917402481278482,9,TP
SHORT,0.010342,0.010205714285714287,0.012353863381858843,9,TP
SHORT,0.010313,0.010165714285714285,0.013488476672287919,9,TP
SHORT,0.010282,0.010130142857142857,0.013990622047355239,10,TP
SHORT,0.01028,0.010118857142857143,0.014925005647164924,7,TP
SHORT,0.010262,0.010103428571428572,0.014694813641762283,12,TP
SHORT,0.010238,0.01008557142857143,0.014113528520233953,12,TP
SHORT,0.010208,0.010059142857142859,0.013798193541057047,13,TP
SHORT,0.010183,0.010047285714285713,0.012507557122748092,11,TP
SHORT,0.010133,0.010193285714285714,-0.006914257284206692,2,SL
LONG,0.010183,0.010126357142857142,-0.006562492108696637,5,SL
LONG,0.010201,0.010146571428571428,-0.006335611354629122,2,SL
SHORT,0.01011,0.010010428571428571,0.008946769797211318,2,TP
SHORT,0.010046,0.00994,0.009663983903420603,14,TP
SHORT,0.009998,0.00989,0.009920121334681453,14,TP
LONG,0.010032,0.009978285714285714,-0.006354294827979,4,SL
SHORT,0.010017,0.009914142857142857,0.00937478926209312,11,TP
SHORT,0.009949,0.010000214285714286,-0.0061213188288823375,2,SL
SHORT,0.009945,0.00984057142857143,0.0096120434353405,12,TP
SHORT,0.009918,0.009828,0.008157509157509124,9,TP
SHORT,0.009847,0.009883642857142856,-0.0047074242435192195,1,SL
LONG,0.00987,0.009950571428571428,0.007163265306122325,4,TP
LONG,0.009982,0.009937,-0.0055081146062913025,2,SL
LONG,0.009898,0.009947428571428572,0.003993793840025518,6,TP
SHORT,0.00988,0.009837285714285715,0.0033420804228808674,10,TP
SHORT,0.009831,0.009851071428571428,-0.003037486857847215,2,SL
LONG,0.009884,0.0098595,-0.003478753541076517,14,SL
LONG,0.009819,0.009859428571428571,0.003117381752578808,1,TP
LONG,0.009832,0.009808428571428572,-0.003397419504823861,3,SL
SHORT,0.009768,0.009785,-0.002737353091466498,1,SL
SHORT,0.009655,0.009671571428571429,-0.0027134163454011198,3,SL
SHORT,0.009612,0.00962207142857143,-0.0020467006658797518,3,SL
SHORT,0.009645,0.009664214285714286,-0.0029881891218708203,4,SL
LONG,0.009652,0.009631428571428572,-0.003131312533301788,6,SL
SHORT,0.009666,0.009637571428571428,0.00194976505640121,4,TP
SHORT,0.009633,0.009648714285714285,-0.0026286403813979833,4,SL
LONG,0.009645,0.00967757142857143,0.00237702732726064,14,TP
LONG,0.009666,0.009691714285714284,0.001660281989890878,10,TP
SHORT,0.009645,0.009658071428571429,-0.002353420159304175,2,SL
LONG,0.009652,0.009681571428571428,0.0020637617666211536,5,TP
LONG,0.009686,0.009717857142857143,0.002288988525412151,1,TP
LONG,0.009727,0.0097085,-0.0029019224838079385,1,SL
LONG,0.009738,0.009714714285714285,-0.0033912214300385593,13,SL
LONG,0.009773,0.009762428571428571,-0.002081697387847025,2,SL
LONG,0.009786,0.009774071428571429,-0.00221894251262733,1,SL
LONG,0.009787,0.009816,0.001963114335342798,2,TP
LONG,0.009825,0.009855428571428572,0.002097055616139599,4,TP
LONG,0.009991,0.00996842857142857,-0.003259176115646966,1,SL
SHORT,0.009901,0.009859142857142858,0.003245515402671929,6,TP
SHORT,0.009756,0.009723714285714287,0.002320306761084746,3,TP
SHORT,0.009742,0.009705142857142858,0.002797691945360171,3,TP
SHORT,0.009731,0.009748642857142857,-0.002809775719697204,1,SL
SHORT,0.009671,0.009694642857142858,-0.003438754835144663,2,SL
SHORT,0.009655,0.009680428571428572,-0.003626802237209125,1,SL
LONG,0.009837,0.009912285714285714,0.006653320553594911,7,TP
LONG,0.009897,0.009850285714285714,-0.005720045035291998,4,SL
LONG,0.009915,0.00986657142857143,-0.005884374324616303,3,SL
LONG,0.009914,0.009871928571428571,-0.005243638145191464,2,SL
LONG,0.009701,0.00967342857142857,-0.0038421223143416663,12,SL
SHORT,0.009601,0.009625285714285715,-0.003523116196921804,1,SL
SHORT,0.009624,0.009570142857142859,0.004627621620814649,5,TP
SHORT,0.009541,0.009490714285714285,0.004298411981636164,3,TP
SHORT,0.009477,0.009507714285714284,-0.004230459476515235,1,SL
SHORT,0.009446,0.009481428571428571,-0.0047366279945758585,1,SL
LONG,0.009549,0.009618571428571428,0.006285729246143902,2,TP
LONG,0.009509,0.009480071428571428,-0.004042230668689916,11,SL
LONG,0.009548,0.009515857142857142,-0.004366449218983769,2,SL
SHORT,0.009357,0.009377928571428572,-0.0032316838168647824,1,SL
LONG,0.009381,0.009359857142857144,-0.003253795666011804,12,SL
SHORT,0.009393,0.009414285714285715,-0.003261001517450789,10,SL
SHORT,0.009378,0.009399,-0.00323428024257899,2,SL
LONG,0.009527,0.009508357142857145,-0.0029568444571067545,1,SL
LONG,0.009548,0.00952442857142857,-0.0034687294272547345,2,SL
SHORT,0.009505,0.009523214285714286,-0.0029126195387212386,4,SL
LONG,0.009696,0.009671714285714285,-0.003504714757190052,14,SL
SHORT,0.009765,0.009741285714285714,0.0014344102421209879,15,TP
LONG,0.009843,0.009816357142857142,-0.0037067821947431847,1,SL
SHORT,0.009806,0.009746571428571429,0.005097382229648618,5,TP
LONG,0.009675,0.009656714285714286,-0.002889996308600872,9,SL
SHORT,0.009558,0.009572571428571429,-0.0025222063037249045,15,SL
LONG,0.00979,0.009772928571428571,-0.002743761856121462,17,SL
SHORT,0.009789,0.009754428571428572,0.0025441777361198134,17,TP
SHORT,0.00978,0.009797642857142857,-0.002800724664095532,4,SL
SHORT,0.00977,0.009746142857142856,0.0014478548290165491,2,TP
SHORT,0.009751,0.009764357142857142,-0.002367949027439419,3,SL
LONG,0.009809,0.009791285714285714,-0.002805921675429256,2,SL
LONG,0.009754,0.009739285714285714,-0.0025085386215180075,8,SL
SHORT,0.009676,0.009639,0.002838572466023482,2,TP
LONG,0.009871,0.009862,-0.0019117617262689448,20,TIME
LONG,0.010147,0.010122571428571429,-0.003407467372481653,3,SL
LONG,0.010224,0.010191928571428572,-0.004136876816454248,5,SL
LONG,0.010276,0.010250500000000001,-0.0034815103152977525,2,SL
SHORT,0.010268,0.010215142857142857,0.004174390960199116,4,TP
LONG,0.010323,0.010377285714285716,0.004258714936134279,2,TP
LONG,0.01038,0.010440857142857144,0.004862923203963755,1,TP
LONG,0.010449,0.010518285714285714,0.005630846424128034,8,TP
LONG,0.010481,0.010445642857142858,-0.004373451279185424,5,SL
LONG,0.010542,0.010633,0.00763213811420982,1,TP
