strategy,total_trades,win_rate,total_pnl,avg_win,avg_loss,max_dd,rr_ratio,avg_duration_mins
RSI7_25_70_asian,565,56.63716814159292,-5.308875732878631,0.2950823058573602,-0.40708250451932204,13.272104821054521,-0.4000025470305787,27.81061946902655
RSI14_30_70_asian,296,47.97297297297297,-6.218458694097298,0.4596696589681599,-0.4642308458933507,14.822753511785189,-0.41952115638657567,39.483108108108105
RSI14_25_80_24h,517,45.06769825918762,-11.578741466472945,0.549066875554966,-0.4912370544745774,27.369099356411617,-0.4230589145696697,16.156673114119922
RSI14_20_75_asian,96,47.91666666666667,-2.373344202674903,0.45400849930851633,-0.46515470341733306,5.571666908683818,-0.4259666346844759,11.53125
RSI14_30_80_asian,283,45.22968197879859,-5.556623244238566,0.5286380888556227,-0.4724019265661824,13.012493481198684,-0.4270221731343916,43.47349823321555
BB20_Long_us_ATR_1.5x3.0,296,43.91891891891892,-7.924976033591199,0.5061447018287767,-0.444119200429712,18.370910873208324,-0.4313872125496393,36.15878378378378
RSI7_25_75_us,533,50.84427767354597,-12.349288759422118,0.4278943654296318,-0.4897277167589784,28.594445300977398,-0.4318771925608923,32.47842401500938
RSI21_20_80_asian,31,48.38709677419355,-1.6731586228550506,0.5643918183568108,-0.6336897436379509,3.6778340819708317,-0.45493042523507726,14.387096774193548
RSI7_25_80_us,520,50.19230769230769,-12.824668070494058,0.4437007992217049,-0.4966431531558264,27.392723037573237,-0.4681779191102359,33.975
RSI14_20_80_asian,96,46.875,-2.387646999824261,0.4747205787374757,-0.4656877067256992,4.977125545090642,-0.47972408535673733,11.833333333333334
RSI21_20_75_us,38,31.57894736842105,-2.9260567249389156,0.6645526817269839,-0.4192572656024124,5.918460209096986,-0.49439493070197754,11.18421052631579
RSI21_20_80_us,38,31.57894736842105,-2.9260567249389156,0.6645526817269839,-0.4192572656024124,5.918460209096986,-0.49439493070197754,11.18421052631579
RSI14_20_80_us,109,39.44954128440367,-4.239312354773063,0.6620015704826391,-0.49553605887161434,8.546524605108923,-0.49602763118927856,24.0
RSI21_20_70_us,38,31.57894736842105,-3.0978288405988006,0.6502383387553269,-0.4192572656024124,6.090232324756871,-0.5086552820006698,11.131578947368421
RSI7_25_75_24h,1609,53.20074580484773,-20.099568338213274,0.35724633866583094,-0.4328053575513474,39.06794108909873,-0.5144772869492662,9.64760720944686
RSI14_30_75_24h,877,44.127708095781074,-24.09525513712518,0.5451706936554003,-0.479747578738296,46.63912381341386,-0.5166318139577731,16.314709236031927
RSI21_20_70_asian,31,51.61290322580645,-1.7900127400240242,0.5004627694945738,-0.6531611367958136,3.46152851890884,-0.5171162768834506,12.870967741935484
BB50_Long_us_ATR_1.5x3.0,240,41.25,-8.759910133680709,0.5994034662994037,-0.4829847751583097,16.365643121625297,-0.5352621995102352,39.6125
RSI14_20_80_24h,291,43.986254295532646,-7.808160728459578,0.5395875294342916,-0.4716280030432447,14.131757354617289,-0.5525258134939889,13.268041237113403
RSI14_20_70_24h,292,46.57534246575342,-7.2644570740577254,0.48625253917217276,-0.4704795025735464,12.990806906329752,-0.5591998346552384,11.952054794520548
RSI14_20_70_asian,96,48.95833333333333,-3.3324558216074975,0.4156987325538191,-0.46674073982932646,5.911508923529657,-0.5637233851315491,10.145833333333334
BB100_Long_euro_ATR_2.0x4.0,125,40.8,-9.042671341867463,0.6278497965625971,-0.554905553602161,15.994876354472225,-0.5653479990383983,119.368
RSI14_20_75_us,109,39.44954128440367,-5.866387503349048,0.6241626135390116,-0.49553605887161434,10.173599753684902,-0.5766284938843037,23.91743119266055
RSI14_20_75_24h,291,44.329896907216494,-9.67115222718715,0.5171463131528505,-0.4715001643450918,16.616817820942657,-0.5820098848889296,13.079037800687285
RSI14_30_80_24h,863,43.22132097334878,-27.26535060227064,0.5630115300864099,-0.4842217373969418,46.39800523863609,-0.5876405776937692,17.334878331402084
BB100_Long_euro_ATR_3.0x6.0,89,40.44943820224719,-9.313444086259063,0.8787505542032078,-0.7726125290108404,15.81333359906522,-0.5889614626741076,190.06741573033707
RSI21_30_75_24h,417,42.92565947242206,-20.763809857557398,0.570268286883833,-0.516142156343544,34.46262757325365,-0.6025022268955527,16.172661870503596
RSI21_30_80_24h,417,42.44604316546763,-21.124507815540994,0.5797570803140428,-0.5155896292963605,34.98884236792261,-0.6037498352591315,16.32613908872902
RSI14_30_70_24h,900,45.666666666666664,-28.52264085732633,0.4993732703032286,-0.47804714714100865,46.81974272371702,-0.6092011446034259,14.69
BB100_Long_euro_ATR_1.5x3.0,162,42.592592592592595,-6.536902285078467,0.49007316184988814,-0.43389194035183604,10.632622333922331,-0.6147968092709478,74.28395061728395
RSI21_25_75_24h,188,41.48936170212766,-11.37945045344772,0.6076081051097794,-0.5342989332000955,18.497466519948247,-0.6151896769849949,16.4468085106383
RSI7_30_80_euro,460,52.391304347826086,-8.353667149283957,0.3431430180043504,-0.4157586049695543,13.354304810850172,-0.6255411470387233,58.06956521739131
