trade_id,entry_timestamp,entry_price,direction,position_size,leverage,stop_loss_pct,take_profit_pct,regime,confidence,capital_before,exit_timestamp,exit_price,pnl_pct,leveraged_pnl,net_pnl,pnl_dollars,exit_reason,capital_after
266,2025-05-08 11:00:00,1.0937,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13405.629327253755,2025-05-08 15:15:00,1.159322,6.0,18.0,17.8,238.62020202511687,TAKE_PROFIT,13644.249529278872
267,2025-05-09 00:30:00,1.2128,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13644.249529278872,2025-05-09 04:00:00,1.1764160000000001,-3.0,-9.0,-9.2,-125.52709566936562,STOP_LOSS,13518.722433609506
268,2025-05-09 05:45:00,1.1995,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,13518.722433609506,2025-05-09 07:00:00,1.27147,6.0,18.0,17.8,240.63325931824926,TAKE_PROFIT,13759.355692927755
269,2025-05-09 14:00:00,1.3394,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13759.355692927755,2025-05-09 14:30:00,1.299218,-3.0,-9.0,-9.2,-126.58607237493536,STOP_LOSS,13632.76962055282
270,2025-05-09 17:15:00,1.3199,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13632.76962055282,2025-05-09 22:00:00,1.399094,6.0,18.0,17.8,242.66329924584022,TAKE_PROFIT,13875.432919798659
271,2025-05-09 23:15:00,1.3738,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13875.432919798659,2025-05-10 00:45:00,1.3325859999999998,-3.0,-9.0,-9.2,-127.65398286214766,STOP_LOSS,13747.778936936511
272,2025-05-10 01:15:00,1.3581,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13747.778936936511,2025-05-10 11:30:00,1.3173570000000001,-3.0,-9.0,-9.2,-126.4795662198159,STOP_LOSS,13621.299370716695
273,2025-05-10 13:00:00,1.3441,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13621.299370716695,2025-05-10 23:15:00,1.3844230000000002,-3.0,-9.0,-9.2,-125.31595421059362,STOP_LOSS,13495.983416506102
274,2025-05-11 00:15:00,1.361,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13495.983416506102,2025-05-11 02:45:00,1.3201699999999998,-3.0,-9.0,-9.2,-124.16304743185614,STOP_LOSS,13371.820369074247
275,2025-05-11 08:45:00,1.3229,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13371.820369074247,2025-05-11 11:45:00,1.362587,-3.0,-9.0,-9.2,-123.02074739548308,STOP_LOSS,13248.799621678763
276,2025-05-11 13:15:00,1.3481,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13248.799621678763,2025-05-11 14:00:00,1.307657,-3.0,-9.0,-9.2,-121.88895651944462,STOP_LOSS,13126.91066515932
277,2025-05-12 14:45:00,1.397,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,13126.91066515932,2025-05-12 16:00:00,1.35509,-3.0,-9.0,-9.2,-120.76757811946575,STOP_LOSS,13006.143087039853
278,2025-05-12 20:00:00,1.3491,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13006.143087039853,2025-05-12 22:30:00,1.389573,-3.0,-9.0,-9.2,-119.65651640076666,STOP_LOSS,12886.486570639086
279,2025-05-13 00:00:00,1.3697,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12886.486570639086,2025-05-13 01:00:00,1.328609,-3.0,-9.0,-9.2,-118.55567644987961,STOP_LOSS,12767.930894189207
280,2025-05-13 06:30:00,1.2944,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12767.930894189207,2025-05-13 11:15:00,1.333232,-3.0,-9.0,-9.2,-117.46496422654072,STOP_LOSS,12650.465929962666
281,2025-05-14 01:00:00,1.4065,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,12650.465929962666,2025-05-14 16:45:00,1.364305,-3.0,-9.0,-9.2,-116.38428655565652,STOP_LOSS,12534.08164340701
282,2025-05-15 00:15:00,1.3328,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12534.08164340701,2025-05-15 07:45:00,1.252832,6.0,18.0,17.8,223.1066532526448,TAKE_PROFIT,12757.188296659655
283,2025-05-15 08:00:00,1.2819,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12757.188296659655,2025-05-15 16:30:00,1.320357,-3.0,-9.0,-9.2,-117.36613232926884,STOP_LOSS,12639.822164330386
284,2025-05-15 18:30:00,1.3104,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12639.822164330386,2025-05-15 23:00:00,1.271088,-3.0,-9.0,-9.2,-116.28636391183956,STOP_LOSS,12523.535800418545
285,2025-05-15 23:30:00,1.2958,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12523.535800418545,2025-05-16 02:00:00,1.3346740000000001,-3.0,-9.0,-9.2,-115.21652936385063,STOP_LOSS,12408.319271054695
286,2025-05-16 19:45:00,1.2663,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12408.319271054695,2025-05-16 23:45:00,1.1903219999999999,6.0,18.0,17.8,220.86808302477363,TAKE_PROFIT,12629.18735407947
287,2025-05-17 02:30:00,1.1918,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12629.18735407947,2025-05-18 03:00:00,1.227554,-3.0,-9.0,-9.2,-116.18852365753112,STOP_LOSS,12512.998830421939
288,2025-05-18 09:30:00,1.2777,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12512.998830421939,2025-05-18 20:00:00,1.239369,-3.0,-9.0,-9.2,-115.11958923988183,STOP_LOSS,12397.879241182058
289,2025-05-18 21:15:00,1.2694,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12397.879241182058,2025-05-18 23:15:00,1.307482,-3.0,-9.0,-9.2,-114.06048901887493,STOP_LOSS,12283.818752163183
290,2025-05-19 01:00:00,1.3051,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12283.818752163183,2025-05-19 03:45:00,1.265947,-3.0,-9.0,-9.2,-113.01113251990128,STOP_LOSS,12170.807619643281
291,2025-05-19 11:30:00,1.2034,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12170.807619643281,2025-05-19 16:15:00,1.239502,-3.0,-9.0,-9.2,-111.97143010071818,STOP_LOSS,12058.836189542562
292,2025-05-19 20:00:00,1.2234,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,12058.836189542562,2025-05-19 21:15:00,1.186698,-3.0,-9.0,-9.2,-110.94129294379157,STOP_LOSS,11947.894896598771
293,2025-05-19 23:30:00,1.2049,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11947.894896598771,2025-05-20 02:00:00,1.241047,-3.0,-9.0,-9.2,-109.9206330487087,STOP_LOSS,11837.974263550062
294,2025-05-20 04:45:00,1.2187,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11837.974263550062,2025-05-20 18:00:00,1.291822,6.0,18.0,17.8,210.71594189119116,TAKE_PROFIT,12048.690205441253
295,2025-05-20 22:00:00,1.2797,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,12048.690205441253,2025-05-21 05:15:00,1.3564820000000002,6.0,18.0,17.8,214.46668565685434,TAKE_PROFIT,12263.156891098108
296,2025-05-21 06:00:00,1.323,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12263.156891098108,2025-05-21 09:45:00,1.28331,-3.0,-9.0,-9.2,-112.82104339810259,STOP_LOSS,12150.335847700006
297,2025-05-21 11:00:00,1.3032,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12150.335847700006,2025-05-21 15:15:00,1.381392,6.0,18.0,17.8,216.27597808906012,TAKE_PROFIT,12366.611825789067
298,2025-05-21 18:00:00,1.3493,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12366.611825789067,2025-05-21 23:15:00,1.430258,6.0,18.0,17.8,220.12569049904545,TAKE_PROFIT,12586.737516288113
299,2025-05-22 05:30:00,1.4624,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12586.737516288113,2025-05-22 08:15:00,1.550144,6.0,18.0,17.8,224.04392778992843,TAKE_PROFIT,12810.78144407804
300,2025-05-22 11:00:00,1.5323,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12810.78144407804,2025-05-23 02:30:00,1.624238,6.0,18.0,17.8,228.03190970458914,TAKE_PROFIT,13038.813353782629
301,2025-05-23 04:15:00,1.5883,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13038.813353782629,2025-05-23 11:45:00,1.540651,-3.0,-9.0,-9.2,-119.95708285480019,STOP_LOSS,12918.856270927829
302,2025-05-23 13:30:00,1.5699,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12918.856270927829,2025-05-23 14:00:00,1.616997,-3.0,-9.0,-9.2,-118.85347769253602,STOP_LOSS,12800.002793235293
303,2025-05-23 15:30:00,1.5862,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12800.002793235293,2025-05-23 16:00:00,1.538614,-3.0,-9.0,-9.2,-117.7600256977647,STOP_LOSS,12682.24276753753
304,2025-05-23 22:00:00,1.5181,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12682.24276753753,2025-05-24 08:15:00,1.427014,6.0,18.0,17.8,225.74392126216804,TAKE_PROFIT,12907.986688799698
305,2025-05-24 09:15:00,1.4577,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12907.986688799698,2025-05-24 10:45:00,1.501431,-3.0,-9.0,-9.2,-118.75347753695723,STOP_LOSS,12789.233211262741
306,2025-05-24 12:00:00,1.4682,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12789.233211262741,2025-05-25 04:00:00,1.380108,6.0,18.0,17.8,227.64835116047684,TAKE_PROFIT,13016.881562423217
307,2025-05-25 20:45:00,1.3894,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13016.881562423217,2025-05-26 00:30:00,1.472764,6.0,18.0,17.8,231.7004918111333,TAKE_PROFIT,13248.58205423435
